l,m,v,n,t,b
180,0,0,109,P2,all
183,0,0,26,P2,all
0,0.30082332720259053,0.14147306644143692,1336,P4,all
3,0.02344227721765505,0.008768845085319572,1336,P4,all
6,0.01857013993684362,0.008529822364323189,1336,P4,all
9,0.014469013904505874,0.006262000219783877,1336,P4,all
12,0.017360391012452108,0.007231120714447644,1336,P4,all
15,0.015159176811193562,0.005706148929871652,1336,P4,all
18,0.01332433987089704,0.005864112560677684,1336,P4,all
21,0.014027403480592957,0.005270868068287123,1336,P4,all
24,0.014687852248857975,0.005306480478932728,1336,P4,all
27,0.012674114140455113,0.0040244118564257084,1336,P4,all
30,0.014096066594158005,0.004582649747103124,1336,P4,all
33,0.013075376685400755,0.00361368207674672,1336,P4,all
36,0.01399510547728644,0.004438280192951152,1336,P4,all
39,0.011168447257927877,0.003304607720515481,1336,P4,all
42,0.01215766868240725,0.0036323988069721534,1336,P4,all
45,0.012421745257161346,0.0028061402274919614,1336,P4,all
48,0.012588710544795578,0.0029244762400262815,1336,P4,all
51,0.009700260485951424,0.001829967510338466,1336,P4,all
54,0.011809163747673998,0.0029782188687015447,1336,P4,all
57,0.009846661858399703,0.0019241801999896728,1336,P4,all
60,0.010552022684698768,0.0018066949144069197,1336,P4,all
63,0.0091000433036675,0.0015749128642664795,1336,P4,all
66,0.011320411085287675,0.002292937071486346,1336,P4,all
69,0.010061570484992522,0.0016991262722374065,1336,P4,all
72,0.008884253258940942,0.0011524427184356667,1336,P4,all
75,0.009351198255293739,0.001453347077176767,1336,P4,all
78,0.009663990339557211,0.0018385362800626194,1336,P4,all
81,0.010882874253208162,0.0018444326390516905,1336,P4,all
84,0.010174866242674184,0.0013883090860434164,1336,P4,all
87,0.008980080375214713,0.001569304665694171,1336,P4,all
90,0.007768010948942008,0.0013433158875692404,1336,P4,all
93,0.008829538084413677,0.0015801546760739543,1335,P4,all
96,0.009142403972843183,0.001518255351100337,1335,P4,all
99,0.008362639847582449,0.0015077991084608766,1335,P4,all
102,0.00749104502826749,0.001009445920848661,1335,P4,all
105,0.008400758512932989,0.001329772412657637,1335,P4,all
108,0.007908658440456687,0.0009662750667568806,1335,P4,all
111,0.007613679452468611,0.0010134706909621875,1335,P4,all
114,0.007294018221090776,0.0009060155774471241,1335,P4,all
117,0.008958379130735569,0.0013106612655603364,1334,P4,all
120,0.008185879690400728,0.0012406732780129942,1333,P4,all
123,0.007634715040827492,0.0010848334561639153,1332,P4,all
126,0.007428198728396374,0.0008533889765471387,1332,P4,all
129,0.00780232688194601,0.0013329542089351074,1331,P4,all
132,0.007585570333528057,0.0010191405698921623,1330,P4,all
135,0.008964525021041577,0.0014770771716242082,1330,P4,all
138,0.006790468414286343,0.0007748624269042913,1329,P4,all
141,0.00787155833729357,0.0012847938522397469,1329,P4,all
144,0.008017609469529091,0.0010844212288954574,1329,P4,all
147,0.008559994406704945,0.0011880340185933462,1330,P4,all
150,0.007328705768244556,0.0013093472379677364,1330,P4,all
153,0.00697486238452528,0.0012374110221707523,1330,P4,all
156,0.008125350910439142,0.001205594490502001,1330,P4,all
159,0.00792185523348531,0.001332987881604786,1330,P4,all
162,0.007583885430408411,0.0009782314915781595,1329,P4,all
165,0.00755770183566001,0.0012642942687577682,1329,P4,all
168,0.007633095535091849,0.0010082573092262742,1329,P4,all
171,0.008521626772464931,0.0014740731480648618,1326,P4,all
174,0.007017044198339472,0.0009237481565529656,1326,P4,all
177,0.008358894530028636,0.0013034619157421075,1325,P4,all
180,0.006648704241953232,0.0008350025164988597,1325,P4,all
183,0.0078060461466077456,0.0010545536917521572,1325,P4,all
186,0.004739341584103586,0.0004519176379277441,1325,P4,all
189,0.008890271007274703,0.0021671680829704358,1325,P4,all
192,0.007913071604016886,0.001262882417018409,1325,P4,all
195,0.006610518147439833,0.0008287174642976177,1325,P4,all
198,0.006885345327198069,0.0006628296879963224,1324,P4,all
201,0.00821016020495302,0.001070662690023128,1324,P4,all
204,0.00788357971332993,0.0010047437553141335,1322,P4,all
207,0.006785480113646746,0.0010507029885713668,1322,P4,all
210,0.007881609604134749,0.001242876395034134,1321,P4,all
213,0.007393023393128407,0.0010045579917626025,1320,P4,all
216,0.00761387981201439,0.001772514208123395,1320,P4,all
219,0.007875912244888112,0.0009128112405395894,1319,P4,all
222,0.007826483966496638,0.0010734495259194553,1318,P4,all
225,0.007446566215151056,0.0013759383914503788,1318,P4,all
228,0.006454260073896478,0.0007787212549237866,1315,P4,all
231,0.007318095876220124,0.0015545162160293647,1315,P4,all
234,0.006354092948485405,0.0006157512417774554,1313,P4,all
237,0.006591080984754584,0.0009229918157154774,1311,P4,all
240,0.007711224477524226,0.0011541049831557185,1311,P4,all
243,0.005025518346579749,0.00037095618020144104,1311,P4,all
246,0.007536333523638002,0.0010879578333714008,1310,P4,all
249,0.007557171561790084,0.0013443633616374076,1310,P4,all
252,0.006420676105337706,0.0009957735479738047,1309,P4,all
255,0.006713069688973143,0.0008298520237309321,1308,P4,all
258,0.0068350429409941476,0.0013172469483690335,1306,P4,all
261,0.007905924759914402,0.0015061941937910494,1305,P4,all
264,0.006543327458197801,0.0007963099730244625,1303,P4,all
267,0.007063725470253376,0.0011252269449778054,1301,P4,all
270,0.005612383629938478,0.0005896179655783487,1301,P4,all
273,0.006474720937083033,0.0012651437648974512,1299,P4,all
276,0.009340925368089429,0.018131662844148425,1299,P4,all
279,0.007748190285351667,0.001554568187218282,1299,P4,all
282,0.008296623617433767,0.0015925182708000532,1297,P4,all
285,0.006723474657923104,0.0009354409923569156,1296,P4,all
288,0.00904052585154605,0.013876700659338798,1295,P4,all
291,0.006777174372077476,0.0008708096660222322,1291,P4,all
294,0.0065061835178349655,0.0009985131299072938,1289,P4,all
297,0.006080243996293245,0.0007192702593979373,1288,P4,all
