l,m,v,n,t,b
240,0.0026377283157972046,0.0015466933080529007,1253,P4,all
243,0.0035155072958207097,0.0027215826343192336,1253,P4,all
246,0.001857243357107666,0.0009741272936939473,1252,P4,all
249,0.0026428255784078764,0.00149943758708977,1251,P4,all
252,0.0033590019271611316,0.0021081100445111186,1250,P4,all
255,0.004299264963309787,0.0026761044728072793,1249,P4,all
258,0.0039449136836016176,0.002947129799846616,1246,P4,all
261,0.004461794880905739,0.002802693426000236,1243,P4,all
264,0.0030103562078436204,0.001840783985289606,1240,P4,all
267,0.0034614682868625746,0.0019841661789434177,1238,P4,all
270,0.002564281089478127,0.0016100750341632556,1235,P4,all
273,0.0029728565592586054,0.0024752790703720506,1232,P4,all
276,0.004241532087409718,0.002971571987946358,1231,P4,all
279,0.0022261752044136643,0.001377631730937624,1228,P4,all
282,0.0016567075125793512,0.0007638146575749886,1227,P4,all
285,0.001429820790259403,0.0007675399011559099,1224,P4,all
288,0.0022207334695284564,0.001589554393949417,1222,P4,all
291,0.0031426928595972604,0.0016434095620966398,1215,P4,all
294,0.0022774854113628237,0.0011317248647637781,1212,P4,all
297,0.001558068342897847,0.0007323617587549288,1211,P4,all
