l,m,v,n,t,b
156,0,0,257,P2,all
159,0,0,223,P2,all
162,0,0,194,P2,all
165,0,0,157,P2,all
168,0,0,125,P2,all
171,0,0,107,P2,all
174,0,0,83,P2,all
177,0,0,52,P2,all
180,0,0,30,P2,all
183,0,0,7,P2,all
0,0.32520056339431935,0.8340825632789542,1179,P4,all
3,0.04104759445876226,0.15908744419166254,1179,P4,all
6,0.03451640536917627,0.17554677225618975,1179,P4,all
9,0.030448195494613663,0.1571510375076885,1179,P4,all
12,0.032306512757556784,0.16027241254122657,1179,P4,all
15,0.02550597986082262,0.128365151833229,1179,P4,all
18,0.028833929526125762,0.1356125765977577,1179,P4,all
21,0.02324199887854297,0.11312665401539572,1179,P4,all
24,0.02266422093476383,0.09324455635011103,1179,P4,all
27,0.021228950927418,0.09171601234655047,1179,P4,all
30,0.025163605465273537,0.09352550626427324,1179,P4,all
33,0.01787364538107643,0.0680368004770472,1179,P4,all
36,0.01569779208501041,0.05427886060654509,1179,P4,all
39,0.017341993835961394,0.058042353119587706,1179,P4,all
42,0.016277324424727586,0.03656127167366915,1179,P4,all
45,0.015336185921493375,0.03876483348527953,1179,P4,all
48,0.012844493155084962,0.03663428383633696,1179,P4,all
51,0.011396050866149627,0.02605900387684289,1179,P4,all
54,0.009180142158243632,0.018308421306249458,1179,P4,all
57,0.012037152064342525,0.02278755544642648,1179,P4,all
60,0.009454701533527572,0.010629130301740449,1179,P4,all
63,0.008404513049946723,0.010913228804780349,1178,P4,all
66,0.007131645676586203,0.007008973815594963,1177,P4,all
69,0.00814085880238696,0.006225122417928468,1177,P4,all
72,0.010425311057005063,0.012359308092134579,1176,P4,all
75,0.00547182726552201,0.003898275837788607,1176,P4,all
78,0.005919484361548774,0.006162910484656989,1176,P4,all
81,0.0022852654410153465,0.0009119276631305205,1175,P4,all
84,0.004537379664150123,0.003245330689644892,1174,P4,all
87,0.003459544101011577,0.002258689300213915,1172,P4,all
90,0.006375940701640914,0.007080935582616601,1170,P4,all
93,0.0019973488234220622,0.001258934100736865,1170,P4,all
96,0.00471204067466656,0.0076396064413516715,1170,P4,all
99,0.0014675143680057778,0.0003654172997810505,1171,P4,all
102,0.002088862200597338,0.0010551594838502597,1171,P4,all
105,0.00435407622319764,0.0065391344588738185,1172,P4,all
108,0.0030747000148924172,0.0025929385497669988,1172,P4,all
111,0.003942656161879385,0.003982235933334032,1171,P4,all
114,0.0010081900310083035,0.00025392335461268305,1171,P4,all
117,0.003012074032622289,0.0032868301069981154,1171,P4,all
120,0.0019488877121150304,0.0012104698812841215,1170,P4,all
123,0.004558961733018065,0.008532670029846211,1170,P4,all
126,0.0040213090694105075,0.006429143669235751,1169,P4,all
129,0.000543017866305527,8.762773312587914e-05,1169,P4,all
132,0.0003745210012584418,6.965001843721413e-05,1169,P4,all
135,0.0012926591942590102,0.0011040565026437007,1169,P4,all
138,0.0013959631652588475,0.0009235289640655412,1169,P4,all
141,0.001051753192293079,0.0003238747110115534,1169,P4,all
144,0.0016728105920671514,0.0008507258905356637,1168,P4,all
147,0.0027511461762287134,0.003273803466247768,1167,P4,all
150,0.0017166740078178326,0.0005488441444519181,1164,P4,all
153,0.0011508151431873044,0.000284897009821912,1164,P4,all
156,0.0009048175720671014,0.0004114386412392109,1163,P4,all
159,0.00382486671167042,0.0035706807853377502,1162,P4,all
162,0.0029437357871524026,0.0015577317158861404,1162,P4,all
165,0.0025537805755452563,0.0011468401360557813,1162,P4,all
168,0.001913548450648512,0.0013296633571864085,1161,P4,all
171,0.006596432098494799,0.01436742909254321,1161,P4,all
174,0.00374743439643063,0.0036630020818586065,1160,P4,all
177,0.0014815269917652185,0.0006149546034410598,1159,P4,all
180,0.0034542419646226633,0.0033428191089635646,1159,P4,all
183,0.003072945130670933,0.003267549529482927,1158,P4,all
186,0.0024478201940194263,0.0029033343644321,1157,P4,all
189,0.0004339087760663207,0.00012739629379842995,1157,P4,all
192,0.00030749871200955994,3.800588538797614e-05,1158,P4,all
195,0.0010062186195961675,0.0002984577585412869,1158,P4,all
198,0.002333911697854993,0.0017725198044354759,1158,P4,all
201,0.0026658141769572595,0.0017774414624646866,1158,P4,all
204,0.0016523824909957492,0.0013360362930355213,1158,P4,all
207,0.0034510944706818325,0.003139152483028763,1156,P4,all
210,0.00208557600836911,0.0007074520817254563,1151,P4,all
213,0.0013695871927751203,0.0008650801138333543,1150,P4,all
216,0.001496142230346957,0.0012927687287409572,1149,P4,all
219,0.0009873964337568627,0.0003748073949429592,1150,P4,all
222,0.002542774365620747,0.0023146218477090165,1148,P4,all
225,0.0033075981461928353,0.0025145447054944333,1147,P4,all
228,0.0029472151325937923,0.0031224040931104595,1146,P4,all
231,0.0010421884368599342,0.0007636034068452316,1145,P4,all
234,0.0009544531623175564,0.0003238789307166357,1141,P4,all
237,0.002515332621056644,0.0014122758414354408,1141,P4,all
240,0.0019614596390470423,0.000835017886401381,1137,P4,all
243,0.003201254841629147,0.002693968621577906,1135,P4,all
246,0.001991496909880537,0.0015525168693999944,1133,P4,all
249,0.0019758527581370746,0.0010376309833907585,1131,P4,all
252,0.004153601779374081,0.0032508734219637765,1130,P4,all
255,0.004311055966618849,0.0036385471454684097,1129,P4,all
258,0.0027091885589347513,0.0018220677805119733,1125,P4,all
261,0.003398855626080851,0.002316275199826725,1123,P4,all
264,0.002646686477810691,0.0014599463427750006,1120,P4,all
267,0.0029109935675157073,0.0018448131837703588,1119,P4,all
270,0.001748461286243679,0.0008106717550670321,1116,P4,all
273,0.002906464532781558,0.002797463771692594,1113,P4,all
276,0.004499546486350022,0.004266259376859952,1110,P4,all
279,0.0021172835147498584,0.0015114846891999757,1108,P4,all
282,0.000997309625851766,0.0005482327732377404,1103,P4,all
285,0.0011558964681112898,0.0004978942474066315,1101,P4,all
288,0.0014747970515436761,0.0011127591814534508,1099,P4,all
291,0.003468333732622065,0.0032800908357267147,1094,P4,all
294,0.0033663617669352284,0.003387230935798279,1092,P4,all
297,0.0008409706326260974,0.00032847497424263794,1090,P4,all
