l,m,v,n,t,b
105,0.0015434702769160373,0.0030612561370043966,1286,P2,all
108,0.009029029712133886,0.05202027238792349,1274,P2,all
111,0.0017201225530340295,0.0036822362628904657,1254,P2,all
114,0,0,1241,P2,all
117,8.145206362552449e-07,8.160359562693483e-10,1231,P2,all
120,0,0,1197,P2,all
123,0,0,1160,P2,all
126,0.0030211893682744397,0.010101812350726493,1117,P2,all
129,4.722302989421108e-05,2.4195657893426655e-06,1086,P2,all
132,0.004475671252002916,0.02121349951220972,1060,P2,all
135,0,0,1009,P2,all
138,0,0,957,P2,all
141,0,0,923,P2,all
144,0,0,872,P2,all
147,0,0,806,P2,all
150,4.994777252636837e-05,1.8835588851611083e-06,756,P2,all
153,0,0,691,P2,all
156,0,0,624,P2,all
159,0,0,552,P2,all
162,0,0,480,P2,all
165,0,0,412,P2,all
168,0,0,338,P2,all
171,0,0,269,P2,all
174,0,0,206,P2,all
177,0,0,134,P2,all
180,0,0,67,P2,all
183,0,0,7,P2,all
0,0.32707011206940517,0.1661585863218225,1321,P4,all
3,0.022574198988714874,0.015623266660343669,1321,P4,all
6,0.019588002040951787,0.014495834028412119,1321,P4,all
9,0.015553915903451869,0.012208535833677564,1321,P4,all
12,0.016292330649233928,0.013539011647463135,1321,P4,all
15,0.01408234616381054,0.012038337487571372,1321,P4,all
18,0.014322112914330578,0.011364169679367351,1321,P4,all
21,0.014641927331678605,0.010538408630539432,1321,P4,all
24,0.0135041052342793,0.009014061771005834,1321,P4,all
27,0.012546653811977601,0.008658737144038415,1321,P4,all
30,0.01302130992926787,0.008475196037009377,1321,P4,all
33,0.012969937706390216,0.0073832927729523355,1321,P4,all
36,0.011988127183842045,0.0062781330759457766,1321,P4,all
39,0.012005451414639804,0.005812676615484507,1321,P4,all
42,0.01165045894894913,0.005163421260239226,1321,P4,all
45,0.009394381292826997,0.0035942652847745942,1321,P4,all
48,0.009884310299367271,0.003973013881044957,1321,P4,all
51,0.010189949742598287,0.004257663585555779,1321,P4,all
54,0.008739003031680717,0.003359596974064444,1321,P4,all
57,0.010233813068187728,0.0036142157825916053,1321,P4,all
60,0.008529962432370981,0.002274386474530453,1321,P4,all
63,0.007224024055816786,0.0024612400159521363,1321,P4,all
66,0.007201086806376851,0.0020289534395452804,1320,P4,all
69,0.007148651319011694,0.0018827240283833737,1320,P4,all
72,0.006695990630947459,0.0023412645546454914,1320,P4,all
75,0.006093689347599698,0.0017936054449399818,1320,P4,all
78,0.0070888202604699945,0.001884878836021392,1319,P4,all
81,0.008171593632323951,0.0027050410163150765,1319,P4,all
84,0.007358066843965509,0.0025506202396063,1319,P4,all
87,0.0077863735461071735,0.00271825800033372,1319,P4,all
90,0.006900177016792213,0.001775352851658655,1319,P4,all
93,0.004823188649721604,0.0009898713532685722,1319,P4,all
96,0.0065325678364608385,0.0030462795421286387,1319,P4,all
99,0.004330938710123985,0.0008714291599970275,1319,P4,all
102,0.004816250285779992,0.0013548173239645443,1319,P4,all
105,0.004551421930754322,0.0009835865676222446,1319,P4,all
108,0.005191901260032638,0.0010987736998715454,1319,P4,all
111,0.004738821366740599,0.0016005424702970575,1319,P4,all
114,0.0051028814827505055,0.0011286217580318981,1319,P4,all
117,0.005756989160551806,0.001263759657414084,1318,P4,all
120,0.004462952349112176,0.0010367019977837767,1319,P4,all
123,0.0037314778009810787,0.0007811680100102736,1318,P4,all
126,0.005022220215150815,0.0009687834122060183,1318,P4,all
129,0.00416607893042344,0.0008683862111645388,1318,P4,all
132,0.004730993497606311,0.00131121990558805,1318,P4,all
135,0.005355945901699762,0.0013260262731538274,1318,P4,all
138,0.0053005493763565595,0.0013131159407570826,1318,P4,all
141,0.0054171989511724835,0.0012296536590768322,1316,P4,all
144,0.0061566934132836195,0.0015747980548051568,1316,P4,all
147,0.004339571726413754,0.000762800947357888,1316,P4,all
150,0.005678534371068008,0.0014532695717175935,1316,P4,all
153,0.004140115413716785,0.0010092007508657138,1312,P4,all
156,0.004204284609352445,0.0007143388549674505,1310,P4,all
159,0.004886197632677898,0.001166253175817551,1309,P4,all
162,0.006293390579859637,0.001829150947462201,1307,P4,all
165,0.004725287765104371,0.0010594734223427253,1307,P4,all
168,0.004964382332875882,0.0013261395367555808,1306,P4,all
171,0.004913061526287108,0.0010977944237169648,1306,P4,all
174,0.006072632076940856,0.0023301630131207433,1306,P4,all
177,0.005578161323066579,0.0012159204400481397,1305,P4,all
180,0.0055350313149600955,0.001738863438370769,1304,P4,all
183,0.004151603217860028,0.0009969234922502514,1304,P4,all
186,0.003583926919186039,0.0007079802335690034,1304,P4,all
189,0.005857228380680176,0.0025524423188800723,1304,P4,all
192,0.004750797386069959,0.0012749334979688242,1303,P4,all
195,0.005102744842652119,0.0017158155240169586,1301,P4,all
198,0.0035823726574370682,0.0005805559289858679,1301,P4,all
201,0.004379970549070797,0.001000429202938735,1299,P4,all
204,0.004019747526737443,0.000694568000742884,1299,P4,all
207,0.005337617240448873,0.005302424023353874,1298,P4,all
210,0.0041128554373372804,0.00123701408130349,1298,P4,all
213,0.005604047693309026,0.002055801799654937,1297,P4,all
216,0.005312051946123517,0.0011841549318919265,1296,P4,all
219,0.0058227927939076985,0.0013593419751346926,1296,P4,all
222,0.006275200991079407,0.0025549876449124757,1296,P4,all
225,0.004667851553348891,0.0008950004567219787,1294,P4,all
228,0.0034189920923859652,0.000865131112742897,1291,P4,all
231,0.004560486241658533,0.0009191669399384695,1289,P4,all
234,0.003988306874116687,0.0013695116061256955,1288,P4,all
237,0.0046278128999397055,0.0012590101127055093,1288,P4,all
240,0.0029705944574845967,0.0004654035201199462,1287,P4,all
243,0.0034538526771922024,0.0005867509814205663,1286,P4,all
246,0.0029883014284189722,0.00039197295787004785,1286,P4,all
249,0.003968122985804224,0.0007564336922452562,1285,P4,all
252,0.0028895430828002424,0.0003691904547071997,1284,P4,all
255,0.004643816197221501,0.000959517714297309,1283,P4,all
258,0.005700342261385496,0.0017054925074746062,1281,P4,all
261,0.004211932101909786,0.0014775641933284765,1280,P4,all
264,0.003489012528977869,0.0007578242169452373,1279,P4,all
267,0.003622657205941632,0.0006427594001307955,1277,P4,all
270,0.003629163990388512,0.0006745935804573854,1275,P4,all
273,0.0038396428805491743,0.001601623924743953,1271,P4,all
276,0.003801087977022375,0.0008627441636109535,1268,P4,all
279,0.004928470392383299,0.0011703596286946757,1266,P4,all
282,0.0038202187492714108,0.0007150296191796182,1265,P4,all
285,0.004391086252981897,0.0008545344101860882,1263,P4,all
288,0.004285922411900859,0.001196751190895514,1262,P4,all
291,0.0048825645787310005,0.0011385600570200855,1260,P4,all
294,0.0029257545947751424,0.0004751120642205478,1256,P4,all
297,0.0034196487159659354,0.0006280759009895946,1255,P4,all
