l,m,v,n,t,b
264,0.003931188847999508,0.0007300221988244279,1276,P4,all
267,0.0038867130351955196,0.000893584311158908,1273,P4,all
270,0.004120165576037207,0.0006491034169302814,1272,P4,all
273,0.0035558030131988424,0.0012560816783371018,1267,P4,all
276,0.003351432235213248,0.0006559102849480673,1266,P4,all
279,0.00363978969962943,0.0006396098535146944,1264,P4,all
282,0.0036186111797376266,0.0005942901080750202,1263,P4,all
285,0.004187727178514886,0.0007965887808649274,1262,P4,all
288,0.004047468481403526,0.0009318959106294304,1261,P4,all
291,0.004119788746544679,0.000799698575112476,1259,P4,all
294,0.0021609934102487954,0.0002609279537185756,1256,P4,all
297,0.0030566448853780763,0.0004912239809424196,1254,P4,all
