l,m,v,n,t,b
99,0.009182748081285311,0.003950380552522252,1335,P4,all
102,0.007519250045040899,0.002030706346918458,1335,P4,all
105,0.008645715387557554,0.0036456641215076293,1335,P4,all
108,0.008777629018722234,0.0027615002697541752,1334,P4,all
111,0.007222294368593547,0.0021276264769272586,1332,P4,all
114,0.008086309459915826,0.00215646665851394,1332,P4,all
117,0.008280724952616038,0.003106797899211764,1331,P4,all
120,0.009075771698164233,0.003960635584989747,1332,P4,all
123,0.00639008691882799,0.0019793692074717064,1332,P4,all
126,0.009151329482982907,0.00303611836792088,1331,P4,all
129,0.008065772811206122,0.003821755707879408,1331,P4,all
132,0.00814322713544739,0.0030104710552121055,1331,P4,all
135,0.00872419409139772,0.004014945366499144,1331,P4,all
138,0.008609797025039492,0.002721971944648316,1330,P4,all
141,0.009278649357708535,0.0035772648503464162,1330,P4,all
144,0.008509839258088195,0.0036864569776708035,1331,P4,all
147,0.008775862678492107,0.0037284326182567334,1330,P4,all
150,0.009534081240839825,0.004559585057102803,1330,P4,all
153,0.007445817411367199,0.0028872251738487615,1329,P4,all
156,0.006970711170767588,0.0024190708032503943,1329,P4,all
159,0.008031161625942699,0.0044063043352647125,1329,P4,all
162,0.008957174229597919,0.0034555179398008985,1328,P4,all
165,0.008330246946659002,0.0035754735807886663,1327,P4,all
168,0.006785739536536547,0.0022220763726456924,1327,P4,all
171,0.011282331987613562,0.007277929010585869,1327,P4,all
174,0.006970919597143869,0.002632204593613612,1325,P4,all
177,0.009823747760614196,0.0050357666642735785,1325,P4,all
180,0.006568587865086216,0.0024842023618080696,1325,P4,all
183,0.008341582720880468,0.0038912819261362743,1325,P4,all
186,0.005793661457603059,0.001736051361688363,1324,P4,all
189,0.009507461184484632,0.006915266057124011,1324,P4,all
192,0.006243127908110885,0.00281085755176976,1324,P4,all
195,0.006346665945867814,0.002278997952067467,1324,P4,all
198,0.005885320567711868,0.0014722073118564178,1324,P4,all
201,0.01119830005722599,0.006536140959635634,1324,P4,all
204,0.010063716815308972,0.0042795470549817525,1322,P4,all
207,0.011115882350876597,0.017385577851049844,1320,P4,all
210,0.009343192826723504,0.004692700292275734,1320,P4,all
213,0.008478073958159537,0.004327290471490483,1318,P4,all
216,0.009146288911007553,0.005815768586598284,1316,P4,all
219,0.007942539864763986,0.003018293216271551,1316,P4,all
222,0.00806438067543908,0.0024550954342283985,1316,P4,all
225,0.006811145302925341,0.0036802546774057057,1315,P4,all
228,0.005858022364107933,0.001827978506291193,1314,P4,all
231,0.006556133578616578,0.0024602967112539145,1313,P4,all
234,0.006273606061950705,0.0022420839940141247,1310,P4,all
237,0.006050864960780525,0.0017091474688311966,1309,P4,all
240,0.007130087065028301,0.002291935236126321,1308,P4,all
243,0.005075148701058171,0.0015400249880029159,1308,P4,all
246,0.006415761581726287,0.0023059193677787077,1306,P4,all
249,0.009203563789529022,0.004422426600384283,1305,P4,all
252,0.005644720991199768,0.00152230177961567,1305,P4,all
255,0.007035307924114121,0.002151778175618566,1304,P4,all
258,0.009091015922704154,0.005103843145750385,1300,P4,all
261,0.008094310453064177,0.003975137817642558,1299,P4,all
264,0.005969417828463746,0.0021401611769097067,1298,P4,all
267,0.004065412411084273,0.0007155720044762586,1296,P4,all
270,0.0068371949894267545,0.002814175119020931,1297,P4,all
273,0.005552972116578556,0.001258695413179559,1296,P4,all
276,0.004421306121482025,0.0012254642446066634,1294,P4,all
279,0.008985359406559283,0.004290584313220662,1293,P4,all
282,0.007842065721483285,0.0027705112097264678,1292,P4,all
285,0.005701272155506638,0.00186201941943678,1292,P4,all
288,0.00605761357107166,0.0022135658994004593,1290,P4,all
291,0.008264496079446711,0.0035811694275049632,1288,P4,all
294,0.007913354008925297,0.003971327712809414,1286,P4,all
297,0.0062169128874715145,0.0019305639981787896,1282,P4,all
