l,m,v,n,t,b
180,0.0033086256969475166,0.0026297319110931494,1278,P4,all
183,0.002561042609053349,0.0014936762250691577,1277,P4,all
186,0.0022120004379292775,0.0012770052368970778,1276,P4,all
189,0.001115436132183305,0.00038661925967331187,1275,P4,all
192,0.0009692579044790397,0.00024788220691467473,1274,P4,all
195,0.0014710489242791105,0.0010138777807735515,1274,P4,all
198,0.002130615784373144,0.0012215930206556126,1275,P4,all
201,0.0033183664777770593,0.001820519691280929,1275,P4,all
204,0.002855799382453134,0.0024440505710652243,1275,P4,all
207,0.0035937228871379037,0.0022361511853188566,1273,P4,all
210,0.004629124220872264,0.0034942362258910424,1270,P4,all
213,0.004607837112508035,0.009540179640932438,1268,P4,all
216,0.002890917401472142,0.0028464820212691375,1267,P4,all
219,0.0014706155019050574,0.0005608254422334101,1265,P4,all
222,0.004699178567495911,0.005059641108123355,1263,P4,all
225,0.003268809189909834,0.0020122115914549053,1263,P4,all
228,0.002833861275277223,0.001667424937165635,1261,P4,all
231,0.0012634303461869548,0.0005823938853644421,1260,P4,all
234,0.0023775458581051477,0.0011549353722040904,1255,P4,all
237,0.002684799629889935,0.0016776450286193879,1254,P4,all
240,0.002402515490042135,0.0011952422608777753,1251,P4,all
243,0.0034735182962902515,0.002525141789647141,1251,P4,all
246,0.00195513268327236,0.000922086120079459,1250,P4,all
249,0.0027595029963328817,0.0015718822230384609,1249,P4,all
252,0.0035961946138297817,0.0022971026787675193,1248,P4,all
255,0.004478969155022676,0.0026763925776235385,1247,P4,all
258,0.003883948877735171,0.003161891179474318,1244,P4,all
261,0.004818355363964598,0.003216506968413938,1241,P4,all
264,0.002747844126476265,0.0018550417230719608,1238,P4,all
267,0.00349702671354003,0.0019608350506964247,1236,P4,all
270,0.002429652844223632,0.0014814012826176303,1234,P4,all
273,0.003397767728833389,0.002564922556176992,1231,P4,all
276,0.004500816909138122,0.0031831197428973746,1230,P4,all
279,0.0020979724735424293,0.001162928514347265,1227,P4,all
282,0.0018647823362718933,0.0009330119748606779,1226,P4,all
285,0.0015298912258785381,0.0007242569598845318,1223,P4,all
288,0.002379891703803452,0.0017379291344444998,1221,P4,all
291,0.0031384295670127127,0.0015819361389080304,1214,P4,all
294,0.002479944687666552,0.0015346668957341239,1211,P4,all
297,0.0011036599697156523,0.000310050570621843,1210,P4,all
