l,m,v,n,t,b
0,0.0011457566215296346,1.4102838983309275e-05,1357,Ks,all
3,0.1173820182034631,0.3509159825581562,1357,P2,all
6,0.11241427652887016,0.5207825048772238,1357,P2,all
9,0.10677446258093055,0.3717711747736723,1357,P2,all
12,0.09305044378012578,0.2798568376211832,1357,P2,all
15,0.09013199667216175,0.32624648587017896,1357,P2,all
18,0.0798793291872951,0.28710228810022026,1357,P2,all
21,0.09389279961354068,0.41992617953560346,1357,P2,all
24,0.09258291789336183,0.31915768219703683,1357,P2,all
27,0.0851647667594237,0.3439262404961752,1357,P2,all
30,0.07407580467606621,0.22743410144326046,1357,P2,all
33,0.0813943752955818,0.229325602282045,1357,P2,all
36,0.06450120897046134,0.1574886353803478,1357,P2,all
39,0.061573739416311196,0.11787542678400154,1357,P2,all
42,0.07193448613538761,0.23790186816429576,1357,P2,all
45,0.07027205558671255,0.18515377230411226,1357,P2,all
48,0.06753087681048496,0.2258525072845541,1357,P2,all
51,0.07461649953460647,0.23315035598927403,1357,P2,all
54,0.05495171978355703,0.09852353033838995,1357,P2,all
57,0.0660465809718458,0.1711498859381322,1357,P2,all
60,0.060736503089955186,0.11567959241887477,1357,P2,all
63,0.06370703312316296,0.1673017059971632,1356,P2,all
66,0.05211882493575673,0.13829004981245094,1356,P2,all
69,0.04730295128063918,0.13887940028259696,1356,P2,all
72,0.046005975390956244,0.12437180311144216,1356,P2,all
75,0.03717289393868183,0.06780835950753394,1356,P2,all
78,0.051149582592628716,0.20073458537428415,1356,P2,all
81,0.03319253924176164,0.06208195081439586,1355,P2,all
84,0.01920368868285249,0.025500734938164096,1354,P2,all
87,0.025117448513463158,0.037567280531954024,1353,P2,all
90,0.009521595070661196,0.0107161523366909,1353,P2,all
93,0.015469007335493236,0.025715942387991155,1352,P2,all
96,0.007693924894757608,0.009286601379363598,1351,P2,all
99,0.02819343080255966,0.189546230978063,1340,P2,all
102,0.01723925135365795,0.06234580617935666,1339,P2,all
105,0.021831211162948186,0.12875480746444923,1340,P2,all
108,0.020259157879549933,0.0440576295670162,1340,P2,all
111,0.018130064823741222,0.058424072432550225,1339,P2,all
114,0.023690090618913678,0.08063650585179476,1339,P2,all
117,0.026307954893092268,0.0996994492933356,1339,P2,all
120,0.030669170472029196,0.09897519393592216,1340,P2,all
123,0.027527583996093792,0.08723503339829117,1340,P2,all
126,0.03467454054117964,0.1681208508190974,1340,P2,all
129,0.04126296551443346,0.2673923389683997,1340,P2,all
132,0.031819848889207594,0.08719140154386838,1340,P2,all
135,0.03180733584998714,0.08121645003422424,1340,P2,all
138,0.03460173416038519,0.09116696012638181,1340,P2,all
141,0.035372985378652966,0.09992506328877364,1340,P2,all
144,0.044168433807862485,0.1440922632902639,1340,P2,all
147,0.03416662332152247,0.07101209884735989,1340,P2,all
150,0.04932966900476044,0.1874576423450678,1339,P2,all
153,0.041199248922935035,0.11837334066975888,1339,P2,all
156,0.045110210066603935,0.16459056756786403,1339,P2,all
159,0.04356481603684354,0.13465577171977808,1339,P2,all
162,0.03128917465226687,0.056854312525936083,1339,P2,all
165,0.034951578484120935,0.10002548568920143,1339,P2,all
168,0.04924249968991675,0.14401464552437077,1339,P2,all
171,0.052584589493711885,0.24025093141749304,1338,P2,all
174,0.04373645743038983,0.13740718960153242,1337,P2,all
177,0.046316733795406656,0.17719203254852237,1336,P2,all
180,0.052111415211644856,0.1805566717084781,1336,P2,all
183,0.044288950682377454,0.10286861773581922,1335,P2,all
186,0.04076637454848467,0.09539201343311601,1336,P2,all
189,0.04380294596437633,0.0847631069886601,1335,P2,all
192,0.04831482914868803,0.13652232889466456,1334,P2,all
195,0.0377072315096296,0.09091076636057722,1334,P2,all
198,0.05811665693205082,0.5218011316312755,1334,P2,all
201,0.047662943123184205,0.2203080390675484,1334,P2,all
204,0.053792327779049076,0.17794737116548673,1334,P2,all
207,0.04405389333325746,0.1595436618196993,1333,P2,all
210,0.037663629584757795,0.05829929314673719,1333,P2,all
213,0.037670147895257036,0.13303990907014213,1332,P2,all
216,0.02822676211877796,0.04313608810064234,1331,P2,all
219,0.06295124426909503,0.33495613327075907,1331,P2,all
222,0.03896487466703813,0.10421345727942093,1330,P2,all
225,0.04492811915360948,0.134774987302849,1330,P2,all
228,0.049336010674468064,0.20768773249349995,1329,P2,all
231,0.047610975891125076,0.11343551250611289,1327,P2,all
234,0.04824554147174046,0.1245851633391601,1326,P2,all
237,0.03784696371854873,0.07737617423463589,1325,P2,all
240,0.043178693866516016,0.23187207085366085,1323,P2,all
243,0.039394945768026386,0.082840471558492,1323,P2,all
246,0.05282093202016352,0.3321879444507457,1323,P2,all
249,0.051204517831489,0.22298427270594695,1323,P2,all
252,0.03154464931105923,0.041416937466100714,1320,P2,all
255,0.04240554609697682,0.15720825578922226,1320,P2,all
258,0.033198724670751294,0.05630391770210135,1317,P2,all
261,0.044227727060029746,0.15391819306634189,1317,P2,all
264,0.05311257896200556,0.19797760619838684,1316,P2,all
267,0.03713676030768524,0.21850615360793024,1313,P2,all
270,0.037711659806336076,0.11548429084581684,1309,P2,all
273,0.02976678997998764,0.09505910676836082,1308,P2,all
