l,m,v,n,t,b
0,0.00026127602880970685,4.399732087969074e-06,1332,Ks,all
3,0.19192665028230205,7.397331077207479,1332,P2,all
6,0.1428896252287581,3.660420180637451,1332,P2,all
9,0.1700537745274564,5.711327546111205,1332,P2,all
12,0.09620705822657923,1.3303904434802567,1332,P2,all
15,0.12877165246505076,3.0474737244114296,1332,P2,all
18,0.07408045745005015,1.599315064819278,1332,P2,all
21,0.09927502306481288,2.9030320746937015,1332,P2,all
24,0.10947325630232475,2.4843743100142675,1332,P2,all
27,0.08309911450736053,1.977644510137107,1332,P2,all
30,0.07671103191006957,1.5991349932085381,1332,P2,all
33,0.07018165089169738,1.2491645315589845,1332,P2,all
36,0.10789753619756438,2.0529215564960195,1332,P2,all
39,0.06764210825191892,1.7104772123598007,1332,P2,all
42,0.07711926216449365,2.4790278599685696,1332,P2,all
45,0.10814920065543271,2.501478037136922,1332,P2,all
48,0.07535323763828833,1.9342925711060535,1332,P2,all
51,0.08186937881483326,2.1970845844546525,1332,P2,all
54,0.054865033281950054,1.3803536735855773,1332,P2,all
57,0.06638381714263605,1.6366682714033813,1332,P2,all
60,0.07596652411400925,1.294092334726323,1332,P2,all
63,0.04840188974802877,1.120256445630114,1332,P2,all
66,0.03394526726555655,0.4486545040704251,1332,P2,all
69,0.054564811192528026,1.1702173360573562,1332,P2,all
72,0.045689086633493685,0.8654841000838304,1332,P2,all
75,0.027106470798375037,0.18975301178200407,1332,P2,all
78,0.054297941141841215,1.2955970063660451,1332,P2,all
81,0.0425514446700125,0.7001115432216792,1331,P2,all
84,0.03971182181569873,0.5863682823460921,1331,P2,all
87,0.03542543910685974,0.6019806145084676,1331,P2,all
90,0.03164000418030332,0.4517764004687486,1331,P2,all
93,0.03563813097896674,0.43844159920997117,1331,P2,all
96,0.030133216243829326,0.3252189060485711,1331,P2,all
99,0.05152455957923815,0.9589624731995618,1331,P2,all
102,0.0704927889697212,2.282454600161066,1331,P2,all
105,0.0682000478845983,1.934512388227476,1331,P2,all
108,0.037365023810650266,0.4858291064852106,1331,P2,all
111,0.020226902681798064,0.2559577528405087,1331,P2,all
114,0.044585636675004446,0.5734170672646562,1331,P2,all
117,0.028436251035600477,0.2389616426857085,1331,P2,all
120,0.029628454523005807,0.37462075689703267,1331,P2,all
123,0.037870938053849196,0.46209539024340285,1331,P2,all
126,0.04878903209711405,0.6738572139433872,1331,P2,all
129,0.041827264875324656,0.5195238281831792,1331,P2,all
132,0.01836454761672895,0.1459664401385147,1331,P2,all
135,0.013966647802887035,0.10711154842426947,1331,P2,all
138,0.028559796137822033,0.38169400193612923,1330,P2,all
141,0.021842460800144743,0.1758608201844925,1329,P2,all
144,0.0168798570866624,0.13387315015175155,1329,P2,all
147,0.029689336604738343,0.39394317592282213,1329,P2,all
150,0.013323941066932741,0.07864483038813713,1329,P2,all
153,0.02181846100252636,0.31045935303816563,1329,P2,all
156,0.013801262396760338,0.08865508632585024,1329,P2,all
159,0.022677727753147598,0.1978981544558579,1329,P2,all
162,0.03438898816799521,0.4791409224658961,1329,P2,all
165,0.015435739797003191,0.14547837896386928,1329,P2,all
168,0.03114158979374834,0.40416730556120856,1329,P2,all
171,0.010903323120823896,0.08087317830899939,1328,P2,all
174,0.020178733430937065,0.18959617539656054,1327,P2,all
177,0.033790628675588685,0.534748856860237,1327,P2,all
180,0.030330547433201932,0.39585591106478063,1327,P2,all
183,0.03283162239044035,0.41592730968495994,1326,P2,all
186,0.02641971464717983,0.3121748711945583,1326,P2,all
189,0.014719619094892425,0.19426434550757118,1326,P2,all
192,0.02376822003993821,0.3374129823853401,1325,P2,all
195,0.02383118685580507,0.35504110018607676,1324,P2,all
198,0.03109396937792797,0.4583873476938806,1324,P2,all
201,0.02407837943620171,0.29427013052028556,1324,P2,all
204,0.039676746895615955,0.6798628346753012,1323,P2,all
207,0.022618516234093014,0.3761903771144361,1323,P2,all
210,0.021072150895072323,0.2658927209723551,1320,P2,all
213,0.03479521728456301,0.6587710256372815,1320,P2,all
216,0.021972635815858656,0.39015222491528684,1319,P2,all
219,0.029675870184878793,0.5203389145226281,1318,P2,all
222,0.039646620728842216,0.9072153384661045,1318,P2,all
225,0.018419992677794532,0.27404036829682754,1318,P2,all
228,0.01411793502635156,0.12090661593357126,1315,P2,all
231,0.025315073625412396,0.36819800838914485,1314,P2,all
234,0.013733333555680221,0.11315637248903229,1313,P2,all
237,0.040368398222968095,0.8859535589937402,1309,P2,all
240,0.01962800008204821,0.4299690451107873,1308,P2,all
243,0.016592687804851926,0.15089948862808686,1307,P2,all
246,0.014297864747733114,0.14095332361310714,1295,P2,all
249,0.0025319420056466057,0.004826453559814083,1265,P2,all
