l,m,v,n,t,b
0,0.0007174069804500117,1.1238190340927286e-05,1346,Ks,all
3,0.12251166933948042,0.7607673573290725,1346,P2,all
6,0.09113168566512529,0.4576559358649882,1346,P2,all
9,0.08727947487864886,0.4418130887887722,1346,P2,all
12,0.08185564510024479,0.31696060234015605,1346,P2,all
15,0.0757185641016543,0.3240390448980815,1346,P2,all
18,0.0748245684184908,0.36051685784878557,1346,P2,all
21,0.08082862026336579,0.3631396057730549,1346,P2,all
24,0.09824294658068612,0.6030202263599659,1346,P2,all
27,0.08359414199825144,0.48059643418433257,1346,P2,all
30,0.080041218000986,0.41423239185697236,1346,P2,all
33,0.07044099714390749,0.260284523686152,1346,P2,all
36,0.08625553068583212,0.3984303729773362,1346,P2,all
39,0.08236509121722937,0.4251194799577566,1346,P2,all
42,0.07819792108610399,0.47783928623870514,1346,P2,all
45,0.07634227565862602,0.37668805430384816,1346,P2,all
48,0.07614822399937587,0.3896017283646315,1346,P2,all
51,0.08228036363073316,0.4418096609034934,1346,P2,all
54,0.0679665868742322,0.33180907485834144,1346,P2,all
57,0.09113072673120629,0.5183686915421667,1346,P2,all
60,0.06947523426143774,0.33285138240858314,1346,P2,all
63,0.07986272404050143,0.32449113604150187,1346,P2,all
66,0.07587860744075639,0.316952898775318,1346,P2,all
69,0.06953187732041706,0.2640648544248716,1346,P2,all
72,0.07454627567563529,0.3836990652319994,1346,P2,all
75,0.07146853268575926,0.522429990735717,1346,P2,all
78,0.06828951836783008,0.29965491901806074,1346,P2,all
81,0.07508067408969796,0.3978189169651176,1345,P2,all
84,0.057253987278460594,0.27785241355057594,1345,P2,all
87,0.05504532723377474,0.21040302453088736,1345,P2,all
90,0.06291738194665258,0.2324551864831755,1345,P2,all
93,0.06675664465450042,0.2829259930427676,1345,P2,all
96,0.06437352034452051,0.3456746111878855,1345,P2,all
99,0.057933659044308576,0.22846625314028415,1345,P2,all
102,0.06386866646116571,0.23591087854665863,1345,P2,all
105,0.048674133310716836,0.18820079063832104,1345,P2,all
108,0.05082073093148989,0.16468212619717237,1344,P2,all
111,0.051489425410565004,0.19359620088118748,1344,P2,all
114,0.05962015084560746,0.2446094175958016,1344,P2,all
117,0.05394705991816513,0.17098341645304838,1344,P2,all
120,0.0568159275329331,0.22673411012262948,1344,P2,all
123,0.05956429621464091,0.35503031164852056,1344,P2,all
126,0.061385637839965285,0.28093286460532874,1344,P2,all
129,0.05262716364833634,0.20094404311259068,1344,P2,all
132,0.04937362207870957,0.19370419479935763,1344,P2,all
135,0.049293969894355125,0.20597846078643994,1344,P2,all
138,0.0483453401829289,0.21219292328813358,1343,P2,all
141,0.07493559882700257,0.6211397374981208,1343,P2,all
144,0.053158406238415654,0.2297914768389584,1343,P2,all
147,0.04827895551951895,0.18397432704725927,1342,P2,all
150,0.052977907117282716,0.16556411783154673,1342,P2,all
153,0.04836799873240934,0.21121036644220526,1342,P2,all
156,0.04529379778350627,0.17504502345890485,1342,P2,all
159,0.035975252988457364,0.09714282667011404,1341,P2,all
162,0.05157310204802235,0.21188988720413096,1341,P2,all
165,0.06034380422570348,0.3321391745647301,1341,P2,all
168,0.025964968418808007,0.06216042222962608,1341,P2,all
171,0.05308135434942299,0.3052258350488092,1340,P2,all
174,0.03404754936679999,0.11208434201317616,1340,P2,all
177,0.06656310358438815,0.32321784582104957,1340,P2,all
180,0.04320908745342063,0.18463144961501152,1340,P2,all
183,0.05591138594277602,0.22436593169373834,1340,P2,all
186,0.03415579451729832,0.14570168778230683,1340,P2,all
189,0.04277638866983458,0.23438166575354427,1339,P2,all
192,0.049065197033834024,0.22189825221035797,1338,P2,all
195,0.034363498395651816,0.11468275129363927,1338,P2,all
198,0.044412175597356544,0.22851503333187248,1338,P2,all
201,0.051294648073041946,0.2330611287907537,1337,P2,all
204,0.03028000302157261,0.11173918693757892,1337,P2,all
207,0.032253881492711425,0.1182448901244327,1337,P2,all
210,0.03942660318409626,0.17222255314445803,1337,P2,all
213,0.046834800305061174,0.19405494571617923,1337,P2,all
216,0.053716544144227475,0.3134399606724755,1336,P2,all
219,0.04164551918501538,0.21975645056623722,1334,P2,all
222,0.04755072112214099,0.25188987341096897,1334,P2,all
225,0.03995816503589522,0.1588729911796344,1333,P2,all
228,0.03881403745400889,0.1441300118203277,1332,P2,all
231,0.0473902190797862,0.2402897810384974,1332,P2,all
234,0.05856470632436906,0.3343840726127827,1330,P2,all
237,0.046295899150298414,0.21546803388405186,1324,P2,all
240,0.04568104309041033,0.1917295491012276,1324,P2,all
243,0.02592155819605319,0.07651230238556875,1318,P2,all
246,0.02850967587332719,0.12525890926637745,1300,P2,all
249,0.034968440620950406,0.19530409758426426,1285,P2,all
252,0.044466952115244505,0.1886881852528247,1285,P2,all
255,0.03569114045180399,0.10760128405906147,1285,P2,all
258,0.05652443142330297,0.35611369091425016,1283,P2,all
261,0.0760860736995484,0.8709441147105371,1281,P2,all
264,0.05777048596221084,0.3530084067942183,1282,P2,all
267,0.04096779609043284,0.19153460179384052,1282,P2,all
270,0.04197344551041643,0.2195369660724664,1278,P2,all
273,0.05283346737525975,0.2897109512692557,1278,P2,all
276,0.05935052859182932,0.3509242168702726,1279,P2,all
279,0.058584578881373556,0.4424354464108042,1279,P2,all
282,0.07158088718329948,0.6920744088504489,1275,P2,all
285,0.07075862346194399,0.5543837817471384,1274,P2,all
288,0.03676808488960138,0.2612500994469695,1273,P2,all
291,0.04790038742127747,0.25823208035600415,1272,P2,all
294,0.052282418924460644,0.32750153105989266,1272,P2,all
297,0.04666405019190929,0.18967819311366654,1271,P2,all
0,0.2574267227881196,2.034945972003451,1346,P4,all
3,0.03133346835636482,0.050590651525833794,1346,P4,all
6,0.023312372297923108,0.030043112651749044,1346,P4,all
9,0.023362232205408572,0.027671739454305035,1346,P4,all
12,0.020701192519194275,0.023917384159182903,1346,P4,all
15,0.019423642313244654,0.018985145304995055,1346,P4,all
18,0.02006920355350047,0.02437895952247281,1346,P4,all
21,0.020761834089351755,0.02301018750667291,1346,P4,all
24,0.026002516927147393,0.04050329950815616,1346,P4,all
27,0.020742969315202975,0.02649914672575787,1346,P4,all
30,0.023465075364643782,0.034779331624211755,1346,P4,all
33,0.018938420068462084,0.021247880050354342,1346,P4,all
36,0.023303886027974056,0.030990772190456924,1346,P4,all
39,0.019487920592721135,0.02099741330230805,1346,P4,all
42,0.019511163189430802,0.02791426019488154,1346,P4,all
45,0.020049582594994692,0.02461243239114177,1346,P4,all
48,0.021734818372047833,0.033654662876691305,1346,P4,all
51,0.023487402066551658,0.03135607677392979,1346,P4,all
54,0.0189722302728732,0.02590915271716804,1346,P4,all
57,0.022370481121277166,0.033865280388919304,1346,P4,all
60,0.017429725556938454,0.018721089808799517,1346,P4,all
63,0.021261787841735484,0.024224149557503658,1346,P4,all
66,0.021039575842919822,0.02667156696552442,1346,P4,all
69,0.017185394408846217,0.01598714176354247,1346,P4,all
72,0.021227476893987053,0.033218182893997764,1346,P4,all
75,0.018454084769417328,0.032242095041385734,1346,P4,all
78,0.017165612412866505,0.01932373231894874,1346,P4,all
81,0.017556278592326415,0.020321275447406334,1346,P4,all
84,0.014528067192869048,0.014540470481295937,1346,P4,all
87,0.012069297742683564,0.009883982885856995,1346,P4,all
90,0.01596841456529226,0.019479395953487015,1346,P4,all
93,0.01904217705924369,0.022776310437653338,1345,P4,all
96,0.01911329658537096,0.02800718412948282,1345,P4,all
99,0.016903436779131132,0.01952024731396249,1345,P4,all
102,0.015470330570020011,0.014290249394489703,1345,P4,all
105,0.014599484023304243,0.01593787272593069,1345,P4,all
108,0.01720974466995539,0.020921275142552667,1344,P4,all
111,0.014516703547656835,0.0160471249600675,1344,P4,all
114,0.01618101434695508,0.01734472741829201,1344,P4,all
117,0.013977960838482639,0.01287515699343477,1344,P4,all
120,0.01680984323510351,0.017637740656845587,1344,P4,all
123,0.01489872663390321,0.017942781425212436,1344,P4,all
126,0.015160473367518903,0.013911085686525385,1344,P4,all
129,0.016782852717672797,0.023876788867348883,1344,P4,all
132,0.013408600907799844,0.016436683828261234,1344,P4,all
135,0.015217032267130412,0.02015244943572365,1344,P4,all
138,0.012917049140752042,0.014525165985534952,1343,P4,all
141,0.019962067177997988,0.03502433160695159,1343,P4,all
144,0.014656559076641247,0.014768748985388148,1343,P4,all
147,0.013830794987958599,0.01429377741415694,1342,P4,all
150,0.015391238245526559,0.014560666910126896,1342,P4,all
153,0.013231218742605492,0.014011812391026161,1342,P4,all
156,0.01407637675806996,0.013961107241152558,1342,P4,all
159,0.013746432197973526,0.015331206859424691,1342,P4,all
162,0.017500747129574012,0.022129354530110498,1342,P4,all
165,0.02010560236500989,0.0309403499164762,1342,P4,all
168,0.008264820638070252,0.006546994647254649,1342,P4,all
171,0.016082842719181735,0.022702926769405326,1341,P4,all
174,0.012106252149165631,0.011343233105417027,1341,P4,all
177,0.01805523940150648,0.0197448574346258,1341,P4,all
180,0.01113094981217053,0.010100699315758034,1341,P4,all
183,0.016562445361718782,0.018217362457201156,1341,P4,all
186,0.013119905836801988,0.01608023148163444,1341,P4,all
189,0.014578060767358925,0.019969227054371097,1341,P4,all
192,0.01381486866475419,0.013821523906737203,1339,P4,all
195,0.011894635895663709,0.009183447900495965,1339,P4,all
198,0.014442215796731356,0.017036672724991205,1339,P4,all
201,0.01909601898550089,0.02426193049376516,1338,P4,all
204,0.011182905611300739,0.010385744208271963,1338,P4,all
207,0.012128519893523705,0.01231377808865099,1338,P4,all
210,0.011516127645166071,0.011165002793868126,1338,P4,all
213,0.013654014867975859,0.012535041398736528,1338,P4,all
216,0.013701452365820193,0.01790926486173429,1337,P4,all
219,0.013521470593753065,0.015489912504324337,1335,P4,all
222,0.014075945723317516,0.015812906519751025,1335,P4,all
225,0.011879531793649556,0.01135716501274304,1335,P4,all
228,0.014233162489110619,0.017863218692951384,1334,P4,all
231,0.016471246717758833,0.02739411913382635,1334,P4,all
234,0.01518730244425534,0.018697639637767594,1333,P4,all
237,0.016722072456837548,0.021094457324966523,1331,P4,all
240,0.013314199312220576,0.013930819286769168,1331,P4,all
243,0.008885414945532969,0.007544310866856627,1330,P4,all
246,0.008361211008496818,0.009103481216244944,1329,P4,all
249,0.009654361903306532,0.009333633624709523,1326,P4,all
252,0.013425279505331662,0.015158836689832296,1325,P4,all
255,0.009785411799334145,0.00834939557607401,1325,P4,all
258,0.01559181224755792,0.023376911512502315,1325,P4,all
261,0.01796198578064123,0.02669560256048827,1325,P4,all
264,0.01619731506458286,0.030270614585784516,1325,P4,all
267,0.012063459043289208,0.0177089093334661,1325,P4,all
270,0.010943160913708715,0.011964659148170485,1321,P4,all
273,0.012455836453021927,0.013707001586614701,1319,P4,all
276,0.012785014902945395,0.014071372767061588,1318,P4,all
279,0.013411878058213377,0.018727488761116812,1317,P4,all
282,0.015156216253368578,0.021718210948617905,1316,P4,all
285,0.017927702257298474,0.030868695473773793,1313,P4,all
288,0.010867994477581482,0.012261172518490295,1312,P4,all
291,0.012900398959190835,0.014484377518160162,1310,P4,all
294,0.013192523642394566,0.01754684224140639,1308,P4,all
297,0.013103087686733473,0.013319972511314417,1307,P4,all
