l,m,v,n,t,b
0,0.00042041714966619325,8.410464974180385e-06,1350,Ks,all
3,0.1649628401177827,5.583783637394084,1350,P2,all
6,0.14227584081064992,3.613491852915374,1350,P2,all
9,0.12580781143327235,2.858437487280723,1350,P2,all
12,0.11712642772789518,2.9030162929013033,1350,P2,all
15,0.0958406353013443,2.6479313107945663,1350,P2,all
18,0.09513707288923474,2.415840918825124,1350,P2,all
21,0.07573442521163923,1.0362160890712084,1350,P2,all
24,0.071324433859332,1.5753045831762467,1350,P2,all
27,0.08042704399101717,1.9941489690351393,1350,P2,all
30,0.10042479915519308,1.8922958501123175,1350,P2,all
33,0.06680540267823484,1.3928721806215105,1350,P2,all
36,0.06708448752543819,1.3512860992421873,1350,P2,all
39,0.12863272670038234,3.8983807616465698,1350,P2,all
42,0.06383420064002554,1.3557698945063186,1350,P2,all
45,0.0739758610762107,1.732785293045106,1350,P2,all
48,0.0815099577873994,2.6623635629678115,1350,P2,all
51,0.08503921034387882,2.1125117628778374,1350,P2,all
54,0.07988403931580061,2.611307548195099,1350,P2,all
57,0.07459150700342308,1.38244613689932,1350,P2,all
60,0.08537095661502404,3.0471078181090245,1350,P2,all
63,0.1025231363250467,4.205145535530693,1350,P2,all
66,0.05503681646544068,1.1457861255294328,1350,P2,all
69,0.0698100436678246,1.1264570087682093,1350,P2,all
72,0.09107455790975895,3.521355085898856,1350,P2,all
75,0.09362403207518347,3.6463075752453356,1350,P2,all
78,0.06961166675717302,2.059312985700215,1350,P2,all
81,0.09724413324287959,4.012577511007172,1350,P2,all
84,0.07155559696070811,2.9458913156716577,1350,P2,all
87,0.09371676054485882,4.399021287796004,1350,P2,all
90,0.11190548041323697,5.291344961859378,1350,P2,all
93,0.09189064806301649,3.788468867995594,1349,P2,all
96,0.0750173035160298,2.5661203136180664,1349,P2,all
99,0.09990700908889374,4.618484030201575,1349,P2,all
102,0.08006446213794703,2.8865231354508594,1349,P2,all
105,0.09425507807113227,3.7197460392767856,1349,P2,all
108,0.08948146262615705,3.280918781128877,1349,P2,all
111,0.0749718203797425,3.2815044944892304,1349,P2,all
114,0.07120772938693337,2.7139772274097616,1349,P2,all
117,0.03891585317330578,1.2817498702923653,1349,P2,all
120,0.06689182382397825,4.709817669657238,1349,P2,all
123,0.07464867710437915,3.8901695394286384,1349,P2,all
126,0.038912788986581445,0.844146342028457,1349,P2,all
129,0.09331060871139214,4.079174888353474,1349,P2,all
132,0.05630420254220334,1.1180514182503603,1349,P2,all
135,0.0944709360127916,5.11350509703751,1349,P2,all
138,0.12893661819978602,7.915794542257406,1347,P2,all
141,0.0745115309163979,2.601904809074609,1347,P2,all
144,0.09117259119190901,2.8940639421456242,1347,P2,all
147,0.07947722474864331,3.176839029205983,1347,P2,all
150,0.030097189980782587,0.800313809468389,1347,P2,all
153,0.06039103444584257,1.7717987238739166,1347,P2,all
156,0.015181826236921764,0.24344743998365156,1347,P2,all
159,0.06701442940620989,3.9564078253936454,1346,P2,all
162,0.04178046323972417,1.44652426550709,1346,P2,all
165,0.019425340928283973,0.2240710371961454,1346,P2,all
168,0.04701911740782424,1.1618681475888526,1346,P2,all
171,0.09214827295086633,4.188655091451751,1345,P2,all
174,0.015363640027925042,0.1015502749252391,1345,P2,all
177,0.00014254347902614164,2.730825674690543e-05,1345,P2,all
180,0.03516489790494312,1.0362899564791344,1345,P2,all
183,0.05825139880088351,3.5130294973509555,1342,P2,all
186,0.0395818530069272,1.4141976658450852,1342,P2,all
189,0.06268842940360425,2.8850065341676254,1341,P2,all
192,0.07104582381087601,5.623507964571624,1340,P2,all
195,0.07780800409727089,6.86246745819058,1340,P2,all
