l,m,v,n,t,b
0,0.00031203797014439904,1.0085577149478223e-05,1318,Ks,all
3,0.16278622711328453,11.074410765214141,1318,P2,all
6,0.1556715279429986,14.597459663659995,1318,P2,all
9,0.15705384861288713,9.885180995059674,1318,P2,all
12,0.12717387785549544,5.96201513973337,1318,P2,all
15,0.15770771338876685,12.729514273190032,1318,P2,all
18,0.14127544371852258,7.859716467988242,1318,P2,all
21,0.1569911692744834,14.719698363336105,1318,P2,all
24,0.0983014469877331,4.774182429195546,1318,P2,all
27,0.17769233643013102,14.536580087963033,1318,P2,all
30,0.14762100230431405,12.737427278875787,1318,P2,all
33,0.16092565887836624,14.351571780052755,1318,P2,all
36,0.13355606520651148,11.381992682232916,1318,P2,all
39,0.12614692432221375,10.859915430723877,1318,P2,all
42,0.14670747635120387,14.850045915478242,1318,P2,all
45,0.11716743710352437,6.454943509951656,1318,P2,all
48,0.19138380000774113,27.49107595334698,1318,P2,all
51,0.13676633784850195,6.990922167195442,1318,P2,all
54,0.13083044710937283,11.935143758531932,1318,P2,all
57,0.12854235565113414,11.169391201617053,1318,P2,all
60,0.13296212780677455,7.10760564474647,1318,P2,all
63,0.1441352295887074,18.66685927645699,1318,P2,all
66,0.11577830018971937,9.75817962925785,1318,P2,all
69,0.16842271929483593,14.38162596601893,1318,P2,all
72,0.0666831833945931,2.5356674058285504,1318,P2,all
75,0.07803371810684796,3.6563000086160744,1318,P2,all
78,0.09641194237012995,4.268897683162555,1318,P2,all
81,0.06605015985690245,2.4246757998632047,1318,P2,all
84,0.08515802548922402,6.78450563876393,1318,P2,all
87,0.1161198346232077,7.899204858373931,1318,P2,all
90,0.1356473157275228,13.390407790776955,1318,P2,all
93,0.0843580977870017,4.861742857433732,1318,P2,all
96,0.11617429705385052,12.64812003824056,1318,P2,all
99,0.08561799990354534,5.733250213195969,1318,P2,all
102,0.08157794358488935,4.992210352464738,1318,P2,all
105,0.09035777652126906,5.903926065728846,1318,P2,all
108,0.07950297084288083,3.2382726018163646,1318,P2,all
111,0.09998847533728882,5.884038512020665,1318,P2,all
114,0.053366481203859235,1.521461583512635,1318,P2,all
117,0.0560848745226756,1.6680766754592504,1318,P2,all
120,0.07288682358596267,2.359058809779268,1318,P2,all
123,0.054186643971393375,1.191634470950365,1318,P2,all
126,0.03032167164669098,0.46467448098608294,1318,P2,all
129,0.025873497794060767,0.3785332292163668,1318,P2,all
132,0.07035193166367283,3.6307676960920627,1318,P2,all
135,0.0841235386881751,3.8395396350427706,1318,P2,all
138,0.08542447433467532,4.905167828137803,1317,P2,all
141,0.024357094319548623,0.3197134471190604,1317,P2,all
144,0.04679203664944139,1.1619905044659893,1317,P2,all
147,0.14741809375726375,14.871207468246977,1317,P2,all
150,0.03140322446071778,0.6812796814075278,1316,P2,all
153,0.07630307096865904,3.4689647483415516,1316,P2,all
156,0.025382470735156783,0.5537498308463629,1316,P2,all
159,0.025354423910444422,0.669158730480269,1316,P2,all
162,0.00850534041807546,0.032477049001581416,1315,P2,all
165,0.17885107997472802,39.652622303693185,1315,P2,all
168,0.02319240541480159,0.6034522289354236,1315,P2,all
171,0.00032963413460379104,0.0001427774827825312,1315,P2,all
174,0.006608882341283629,0.03231867033210212,1315,P2,all
177,0.012810246013889375,0.13273017707607093,1315,P2,all
180,0.0072393877683270035,0.04140754553258317,1315,P2,all
183,0.02673667607679655,0.674820599245354,1314,P2,all
186,0.009257167988941122,0.10052352891805613,1314,P2,all
189,0.018098216376384653,0.4172374433641366,1314,P2,all
192,0.017499357346255004,0.21228517092500548,1312,P2,all
195,0.010455512128699437,0.04033521086890504,1312,P2,all
198,0.03264267616221102,1.0528644112109873,1311,P2,all
201,0.02084956354327341,0.43751160508032844,1311,P2,all
204,0.026964695021745786,0.8105224576003601,1311,P2,all
207,0.026138058394768134,0.7595883246771911,1311,P2,all
210,0.02841546992477857,0.8873806153948596,1311,P2,all
213,0.04168449583978401,2.115376267947417,1310,P2,all
