l,m,v,n,t,b
0,0.000504120825054292,1.1798935852785474e-05,1306,Ks,all
3,0.1345789679644127,2.97462599736927,1306,P2,all
6,0.10819302847328531,2.1820089594280194,1306,P2,all
9,0.07681710162006783,1.259064875081036,1306,P2,all
12,0.08674991422447971,1.0447904317215444,1306,P2,all
15,0.11391124882272087,1.7361309697962735,1306,P2,all
18,0.10540308990751478,1.809900298701425,1306,P2,all
21,0.11132146933563546,2.3484072164729524,1306,P2,all
24,0.09750711560086024,1.9798951535446532,1306,P2,all
27,0.091734177470201,1.66777590208672,1306,P2,all
30,0.0794539051730056,1.2968323788488367,1306,P2,all
33,0.0855056292644882,1.400008013923048,1306,P2,all
36,0.08574854163414165,1.1623722026248613,1306,P2,all
39,0.0755298101222489,1.2600112362285114,1306,P2,all
42,0.11875220410560029,2.943845696381013,1306,P2,all
45,0.07429329340475845,1.0744124659590801,1306,P2,all
48,0.08570906563025792,1.6527017131132296,1306,P2,all
51,0.06741854601549231,1.4192062647353443,1306,P2,all
54,0.05855958936540662,1.0133143722767244,1306,P2,all
57,0.06817278621128224,1.1757600827552759,1306,P2,all
60,0.06973516683490746,1.0322353440265573,1306,P2,all
63,0.06632137500913292,0.8541977566194023,1306,P2,all
66,0.05595107202308801,0.7892484029211317,1306,P2,all
69,0.04095214490569746,0.5967014510953426,1306,P2,all
72,0.03934855651620133,0.5123709514204031,1306,P2,all
75,0.08172782976745599,1.023186417182131,1306,P2,all
78,0.11696619882778451,3.155347889812658,1306,P2,all
81,0.07518109573303443,1.3899068653026831,1306,P2,all
84,0.05610619033242627,0.7915444549576365,1306,P2,all
87,0.05289870917265332,0.7120023647182138,1305,P2,all
90,0.03123504872123136,0.3199970888680139,1305,P2,all
93,0.04792015615044679,0.576703570096326,1305,P2,all
96,0.03327074096790794,0.3989262297251593,1305,P2,all
99,0.043083055284195725,0.6205979238447024,1305,P2,all
102,0.061349113950231876,0.9638287794300506,1305,P2,all
105,0.08949220380396564,1.6781913463159468,1305,P2,all
108,0.03868628887722157,0.3942124510489982,1305,P2,all
111,0.03846130238625461,0.3846123282932359,1305,P2,all
114,0.058698725613886414,0.9209735249358938,1305,P2,all
