l,m,v,n,t,b
0,0.0010863889885366193,7.76576438622262e-06,1350,Ks,all
3,0.11096072000312406,0.5200758720427642,1350,P2,all
6,0.08942798852255571,0.4174276068587276,1350,P2,all
9,0.08029910312451849,0.27319686458448184,1350,P2,all
12,0.08185804310871729,0.29504488119796757,1350,P2,all
15,0.07654822257839637,0.31877202028673235,1350,P2,all
18,0.07332929208224807,0.23127420560207207,1350,P2,all
21,0.05643659729569899,0.1682061383072989,1350,P2,all
24,0.06624466626571685,0.18508634315577563,1350,P2,all
27,0.051158351850379195,0.14265506438375686,1350,P2,all
30,0.04659535807602838,0.08480667234062704,1350,P2,all
33,0.06341895038237991,0.26018785021577806,1350,P2,all
36,0.05563032498775332,0.17963042887939643,1350,P2,all
39,0.04697294111166154,0.14085648336737874,1350,P2,all
42,0.040070398881377256,0.10253101212431831,1350,P2,all
45,0.06254212587323428,0.223655937607052,1350,P2,all
48,0.040484518723867484,0.07821977418549164,1350,P2,all
51,0.03862164919650926,0.09835021353692096,1350,P2,all
54,0.030006812500402408,0.039533286998520406,1350,P2,all
57,0.04302054399222862,0.1102692095116306,1350,P2,all
60,0.030688928131670443,0.06973827143391291,1350,P2,all
63,0.03687387456965816,0.12036256631972723,1350,P2,all
66,0.03134871535849006,0.07764282657227141,1349,P2,all
69,0.03052477159768044,0.09092641386908942,1349,P2,all
72,0.023448251127304,0.05954191217459131,1349,P2,all
75,0.0279496366083623,0.12496861856285885,1349,P2,all
78,0.024481954759680336,0.07158354957236546,1348,P2,all
81,0.023282793477343244,0.08065682728386186,1348,P2,all
84,0.025785999614131333,0.07710640107929513,1348,P2,all
87,0.01386815060330364,0.035766312447183486,1348,P2,all
90,0.01152934361525056,0.03127579196924232,1346,P2,all
93,0.010246714100320391,0.01783342191051529,1346,P2,all
96,0.009768153880476168,0.027951249113506976,1344,P2,all
99,0.015570942827957448,0.062082133654377085,1328,P2,all
102,0.00516918756582431,0.00885765079672156,1328,P2,all
105,0.008291582754130285,0.017174505285347554,1329,P2,all
108,0.00869746760767242,0.017363719481949518,1329,P2,all
111,0.0074345689179293835,0.029086535346209905,1330,P2,all
114,0.01960361285618218,0.13177304492930028,1331,P2,all
117,0.007151813263755639,0.010442399742456544,1331,P2,all
120,0.013266351295558254,0.06427688511785049,1331,P2,all
123,0.017011130008750402,0.08092273649648801,1330,P2,all
126,0.01265360645057423,0.04569492425094837,1331,P2,all
129,0.015006028213760798,0.04101167355851279,1332,P2,all
132,0.010613643848646164,0.021903292799414362,1329,P2,all
135,0.008976974343378262,0.01032792186986533,1329,P2,all
138,0.016039107045225428,0.0569985825595698,1328,P2,all
141,0.022945194373594525,0.10858085541552866,1327,P2,all
144,0.013680442393978406,0.027976329464761782,1327,P2,all
