l,m,v,n,t,b
0,0.00026122269791811325,5.72765098949848e-06,1350,Ks,all
3,0.19079704799991357,7.866429892749513,1350,P2,all
6,0.1402373354899079,5.3590152656759775,1350,P2,all
9,0.18047908993042316,6.741570803461716,1350,P2,all
12,0.1272373354916324,2.281437156307489,1350,P2,all
15,0.1424521103780024,5.372796992004379,1350,P2,all
18,0.08944164690300435,2.784669122886277,1350,P2,all
21,0.09161329082930025,3.7086844088878705,1350,P2,all
24,0.13838460398681565,7.6678681761624405,1350,P2,all
27,0.11677368497618759,4.949502863574436,1350,P2,all
30,0.11185786780055916,3.584251566808629,1350,P2,all
33,0.09619731252482014,2.5339702873706424,1350,P2,all
36,0.08392900032406819,2.3066143850524243,1350,P2,all
39,0.13071177158014355,4.887808618541647,1350,P2,all
42,0.12306499100810145,5.166708366765049,1350,P2,all
45,0.10818011417083925,3.243139860728815,1350,P2,all
48,0.1349652856219758,6.418610548825997,1350,P2,all
51,0.12728570676886544,5.92222631392003,1350,P2,all
54,0.1024495259574448,3.73522185196054,1350,P2,all
57,0.11798028348083942,4.872938954293177,1350,P2,all
60,0.11449096575061557,2.89800542284292,1350,P2,all
63,0.11615949054119881,3.2605918802212512,1350,P2,all
66,0.07162917626186302,1.414114464867598,1350,P2,all
69,0.0894754727685536,1.9944402812265287,1350,P2,all
72,0.10088600142785667,3.4929787816168876,1350,P2,all
75,0.042867872732186584,0.661504627033415,1350,P2,all
78,0.08536772404273066,3.0950625379298136,1350,P2,all
81,0.06844027037898276,1.938842654306804,1350,P2,all
84,0.06124062000048715,1.63919223044354,1350,P2,all
87,0.06639232715622655,1.756700460838887,1350,P2,all
90,0.04994591498070672,1.0189756195336173,1349,P2,all
93,0.05276796772885007,1.0329236182316182,1348,P2,all
96,0.06074466275223359,1.2915018036061756,1348,P2,all
99,0.06331757754937047,2.0016832729865306,1348,P2,all
102,0.04858195099868054,0.9964812894647319,1348,P2,all
105,0.06716111495387782,2.1385499384623996,1348,P2,all
108,0.0786110740636543,1.8884470471652495,1346,P2,all
111,0.05089078121147984,1.104998780634789,1346,P2,all
114,0.056094699609029255,1.345591228669325,1346,P2,all
117,0.06338938940433561,1.681596849004056,1346,P2,all
