l,m,v,n,t,b
243,0.04332449178042679,0.013989807176326027,1325,P2,all
246,0.041743224462429965,0.01246347995225861,1325,P2,all
249,0.044037524916051916,0.013041680547436542,1325,P2,all
252,0.04066761519826095,0.010327717826676741,1323,P2,all
255,0.03696513039097724,0.008768953654741741,1323,P2,all
258,0.0356804831470205,0.009198530060578584,1322,P2,all
261,0.036829207452817175,0.019732819049765066,1318,P2,all
264,0.03916516630189947,0.01941722616479533,1319,P2,all
267,0.03253798561957355,0.007767104374486037,1317,P2,all
270,0.030335474594325774,0.00725101291353428,1314,P2,all
273,0.032125391714966464,0.00993147042073673,1310,P2,all
276,0.025455824344825344,0.007839253144187545,1306,P2,all
279,0.02197601492518699,0.004773590308752426,1304,P2,all
282,0.027664264504511725,0.025203146081494553,1302,P2,all
285,0.028999691965786858,0.014470797991340488,1297,P2,all
288,0.027487935594136755,0.06106654165428001,1295,P2,all
291,0.016184285062263815,0.005142575834570795,1292,P2,all
294,0.017523452822187355,0.0061894478074555675,1292,P2,all
297,0.012462452933389307,0.003947151362847873,1289,P2,all
0,0.10236555380580308,0.10391047993840277,1359,P4,all
3,0.016812572640085195,0.011393981302004296,1359,P4,all
6,0.015071584199553071,0.012232967322091566,1359,P4,all
9,0.013057622437967917,0.00817517707491592,1359,P4,all
12,0.013189297576369498,0.008594819920676282,1359,P4,all
15,0.0130156826622723,0.008653555195326023,1359,P4,all
18,0.010706335738855838,0.006431463078394522,1359,P4,all
21,0.009943124857590477,0.004194057119130783,1359,P4,all
24,0.010342297090433135,0.005153502348037556,1359,P4,all
27,0.011805938466574704,0.004516127090790404,1359,P4,all
30,0.010996563939285471,0.005228918531298108,1359,P4,all
33,0.009764146160828366,0.004366208647122966,1359,P4,all
36,0.010060430020750497,0.003973883664628585,1359,P4,all
39,0.01041065099996262,0.005063167561823075,1359,P4,all
42,0.008030262068697518,0.002763186972659239,1359,P4,all
45,0.008903332389839744,0.002495121757994916,1359,P4,all
48,0.00734504554013381,0.0017120768820113594,1359,P4,all
51,0.007195474968424366,0.0013557855107383244,1359,P4,all
54,0.00756285904891664,0.001475529703510935,1359,P4,all
57,0.006625161320751104,0.0008967916031701518,1359,P4,all
60,0.006903833858239432,0.0010173666600974142,1359,P4,all
63,0.005722876864492846,0.000616133295076659,1359,P4,all
66,0.006357539834868977,0.0007923064325679114,1359,P4,all
69,0.006113019214264152,0.0010232137750475119,1359,P4,all
72,0.007845805196996774,0.0017067713028886791,1359,P4,all
75,0.005815309797790174,0.0006945363356827153,1359,P4,all
78,0.005652971541791625,0.000495111552061232,1359,P4,all
81,0.0055819810835944506,0.00048767759541883105,1359,P4,all
84,0.005760681673049204,0.000674071717192303,1359,P4,all
87,0.005627549813352186,0.0005364088377182271,1358,P4,all
90,0.0051402302282892295,0.00034132988117293824,1358,P4,all
93,0.005118436821411028,0.0004888035636353129,1358,P4,all
96,0.0051542001375023344,0.00033362947581311504,1357,P4,all
99,0.0058617391763891875,0.0008828871496810858,1357,P4,all
102,0.005265841821093247,0.0005373328962474681,1357,P4,all
105,0.005366912488131394,0.0005472542332802957,1357,P4,all
108,0.005146851625509652,0.00044038056981438,1356,P4,all
111,0.005640431986012613,0.0007149459387830648,1356,P4,all
114,0.0052368583030462795,0.0005288891958516482,1355,P4,all
117,0.00539530037244665,0.0008123873445418463,1355,P4,all
120,0.004707757787299017,0.00028062836770789007,1355,P4,all
123,0.005499043175056627,0.0008661685871695963,1355,P4,all
126,0.00507609617263029,0.0003162294489692057,1354,P4,all
129,0.005246834249564368,0.0005569223024951073,1354,P4,all
132,0.0051370811467099245,0.00038341742097319504,1354,P4,all
135,0.005822544118940962,0.0008093410207035647,1353,P4,all
138,0.00571939347208552,0.0007392292270760207,1352,P4,all
141,0.005802621331064769,0.0009353330740428928,1352,P4,all
144,0.006114358309601826,0.000764835339239789,1352,P4,all
147,0.006119722839585014,0.0009222087616223184,1352,P4,all
150,0.0047728094401476625,0.0002735474046521922,1352,P4,all
153,0.005250028613590748,0.00048689539997609905,1352,P4,all
156,0.005104444702325748,0.0005401377229342933,1352,P4,all
159,0.0049755722353104865,0.00047603277744778615,1352,P4,all
162,0.004746574658703663,0.00027268372999696475,1352,P4,all
165,0.006059150867735328,0.0008759424939636033,1352,P4,all
168,0.005468970771599955,0.0006815236793455287,1352,P4,all
171,0.005329306267318845,0.0006998979152680932,1351,P4,all
174,0.005389105111910266,0.0006100948866831252,1351,P4,all
177,0.0059427831081908045,0.0007847298770809496,1351,P4,all
180,0.0059861588309899055,0.00076373531405666,1351,P4,all
183,0.00556396075917631,0.0005358527198335792,1349,P4,all
186,0.005629568556589308,0.0010797365012719443,1349,P4,all
189,0.005079871384153883,0.0004307506976084548,1350,P4,all
192,0.006439388842295774,0.001076194952974756,1350,P4,all
195,0.005837555582435,0.0009611264408715172,1350,P4,all
198,0.005528385123795237,0.0007809772009761359,1350,P4,all
201,0.006217262004452441,0.0008248951960280594,1349,P4,all
204,0.004643533129764115,0.00033837292314304414,1349,P4,all
207,0.005262955022553854,0.000661707278501492,1349,P4,all
210,0.005290558967792062,0.0005258246233057911,1349,P4,all
213,0.006107729222041326,0.0009464568510352993,1349,P4,all
216,0.004901357566379927,0.0003177496596886577,1347,P4,all
219,0.0052014066303765595,0.00045152778265019825,1346,P4,all
222,0.005866143821636131,0.000723576602042403,1346,P4,all
225,0.005776559084959755,0.0008470905241612265,1345,P4,all
228,0.00526853985569821,0.0005327737788799348,1344,P4,all
231,0.005003323567795734,0.00036051674754327627,1343,P4,all
234,0.0047378731397853206,0.00025592811012662006,1341,P4,all
237,0.005780509753275489,0.0008135712201135496,1339,P4,all
240,0.004892028333761479,0.00039220240174529585,1338,P4,all
243,0.004812856483001692,0.0004164777417939109,1336,P4,all
246,0.004906626398602988,0.0004771618477117652,1336,P4,all
249,0.005966546813288742,0.0007315595686622907,1336,P4,all
252,0.005006873202541409,0.0004895738255374182,1336,P4,all
255,0.00487202345369475,0.00039972755685919743,1336,P4,all
258,0.0047890285111613995,0.00031274217467939597,1334,P4,all
261,0.005310086849703517,0.00041790753121667007,1333,P4,all
264,0.005647489145741655,0.0008283238584545055,1332,P4,all
267,0.005351971723281015,0.0004521928347275587,1331,P4,all
270,0.005307687321821584,0.0005280359300224123,1327,P4,all
273,0.004995590652041247,0.0004190165948251426,1323,P4,all
276,0.004626171648848382,0.0002879879928484843,1322,P4,all
279,0.004780338807031712,0.00034579062719397954,1320,P4,all
282,0.004904127209122302,0.00046720315683207594,1318,P4,all
285,0.0062452162136040585,0.001626652433784474,1315,P4,all
288,0.005207869260063116,0.00046716652587205064,1312,P4,all
291,0.005041654047672613,0.0004360463776612597,1310,P4,all
294,0.004738887178589981,0.0002673029368254217,1310,P4,all
297,0.004488012630289923,0.00034170453546115363,1309,P4,all
