l,m,v,n,t,b
291,0.05525913458229197,0.475121751480457,1229,P2,all
294,0.042422563830901164,0.429801345721824,1229,P2,all
297,0.05413906053027081,0.5222043532433635,1227,P2,all
0,0.31528709402390426,5.409543722288104,1321,P4,all
3,0.056608799529957315,0.30400403668975995,1321,P4,all
6,0.04076137221911811,0.23203781453227557,1321,P4,all
9,0.04353819450463104,0.2051620195951357,1321,P4,all
12,0.041327882808797685,0.20664232156561382,1321,P4,all
15,0.04316184587844379,0.27762923861461064,1321,P4,all
18,0.03189755170831809,0.1278782285430957,1321,P4,all
21,0.03410727793265002,0.18239668662556302,1321,P4,all
24,0.03292389193525322,0.15199793558172014,1321,P4,all
27,0.035509218994733,0.17986170953055078,1321,P4,all
30,0.04465343299654708,0.23352082786450046,1321,P4,all
33,0.038226329636112916,0.19851524592780928,1321,P4,all
36,0.035252121874087265,0.19402198680349608,1321,P4,all
39,0.030611534078737016,0.167567944169228,1321,P4,all
42,0.035036675675090306,0.21579227129030767,1321,P4,all
45,0.03716406353067307,0.2421328751017232,1321,P4,all
48,0.03160536320816744,0.19698959440650343,1321,P4,all
51,0.0342302649539522,0.19851044139853566,1321,P4,all
54,0.02913091074357283,0.11848041339246806,1321,P4,all
57,0.033644024622688215,0.17594037857132908,1321,P4,all
60,0.032058258051920675,0.140191900268701,1321,P4,all
63,0.026565667710962807,0.09252426701018365,1321,P4,all
66,0.027945379130855198,0.08923921736006128,1321,P4,all
69,0.028932793104291452,0.08809220996442552,1321,P4,all
72,0.033182473545746154,0.12581875040815127,1321,P4,all
75,0.026958487390482185,0.11692411544501083,1321,P4,all
78,0.034011199180913235,0.16411375300583073,1321,P4,all
81,0.026862444179775808,0.1017739972293051,1321,P4,all
84,0.02736680833502805,0.10418884101038867,1321,P4,all
87,0.031324386635047094,0.14736316073067793,1321,P4,all
90,0.02165241032037928,0.07438206682083895,1321,P4,all
93,0.02776944485577547,0.12571840836136394,1321,P4,all
96,0.029591110813822465,0.10026379835243117,1321,P4,all
99,0.02139241477066027,0.06410317607137432,1321,P4,all
102,0.02469696141922787,0.07228455713520109,1321,P4,all
105,0.02031053814528805,0.04432430069865241,1321,P4,all
108,0.02535434766514571,0.0855418911662362,1321,P4,all
111,0.020000771360215705,0.052472201453319614,1321,P4,all
114,0.018967930356371118,0.041547235740072026,1321,P4,all
117,0.019229196997219113,0.039684845436193474,1321,P4,all
120,0.01662451166888708,0.037473884588624225,1321,P4,all
123,0.019972195283323554,0.058021211938142185,1321,P4,all
126,0.015420108575383914,0.03526925746853337,1321,P4,all
129,0.016968855486152984,0.037827713761565185,1321,P4,all
132,0.014815473971544793,0.024094404924826583,1321,P4,all
135,0.01789584288142432,0.04995016178271173,1321,P4,all
138,0.01797918254607307,0.038136788648480406,1320,P4,all
141,0.01987077266086,0.04235284230317216,1320,P4,all
144,0.02372623469075616,0.0724569175485334,1320,P4,all
147,0.019621720230734958,0.03896241628081469,1320,P4,all
150,0.019109808588435234,0.04489076321695956,1319,P4,all
153,0.018514690284544662,0.053950079709029826,1319,P4,all
156,0.01647359901772998,0.03538001441727636,1319,P4,all
159,0.017500722866356136,0.03527502544515693,1319,P4,all
162,0.020789928730470326,0.05125745533583663,1319,P4,all
165,0.016198844109032932,0.042243977828941584,1319,P4,all
168,0.018359189367748625,0.05613114939272535,1319,P4,all
171,0.012762050384666886,0.018789243938840537,1318,P4,all
174,0.018076224454995814,0.04752873135362522,1318,P4,all
177,0.021875017106036062,0.059220666513138134,1318,P4,all
180,0.018651737563052974,0.049145904028380136,1318,P4,all
183,0.01600803266032713,0.04603688866169489,1317,P4,all
186,0.016383023550635152,0.0462424252462852,1317,P4,all
189,0.018141935115966665,0.04599035402723374,1316,P4,all
192,0.01506886432141446,0.027413605282967345,1315,P4,all
195,0.013585851096379943,0.031201387740083835,1315,P4,all
198,0.013748421730060021,0.02617086127209357,1315,P4,all
201,0.014348233989281915,0.028791772577572646,1315,P4,all
204,0.01391244241105896,0.025771250881124187,1315,P4,all
207,0.017362776247478215,0.04785729616152586,1315,P4,all
210,0.019189796563865713,0.05345508058641892,1314,P4,all
213,0.014922292422969096,0.028302489181051802,1314,P4,all
216,0.012738807091324245,0.020574758483349262,1312,P4,all
219,0.016836562434096824,0.048194983602959186,1311,P4,all
222,0.014389558599765076,0.03242862190512253,1310,P4,all
225,0.013418687868193212,0.022829176007312924,1310,P4,all
228,0.01950858495345935,0.050859218594757616,1310,P4,all
231,0.019091955651032045,0.05134411713721732,1308,P4,all
234,0.015120337280051837,0.03288133646104082,1306,P4,all
237,0.014486476237786535,0.0335983447236776,1304,P4,all
240,0.016782335671995764,0.04515134577278596,1303,P4,all
243,0.013475281599441894,0.02560058687309744,1303,P4,all
246,0.016714330648266763,0.051169420396515994,1303,P4,all
249,0.014232374186555185,0.03103204392795211,1302,P4,all
252,0.015468572545648575,0.03726113271041389,1302,P4,all
255,0.014269004693876234,0.037238860345209714,1302,P4,all
258,0.012733479490616016,0.02233527268674706,1301,P4,all
261,0.013396165395908311,0.034607184974277005,1302,P4,all
264,0.017508940034820803,0.053955189448486936,1302,P4,all
267,0.014342970957804065,0.030053667047627252,1302,P4,all
270,0.014542970920678973,0.03448643184618383,1298,P4,all
273,0.014911804875670908,0.0422879329017052,1295,P4,all
276,0.013060313548557256,0.02962620225608942,1295,P4,all
279,0.013820458928083992,0.03853295329082596,1295,P4,all
282,0.01631946283154361,0.03353167717227049,1294,P4,all
285,0.02536788135172399,0.12257961344906332,1292,P4,all
288,0.01357946111373813,0.03141141440877822,1289,P4,all
291,0.014997990709929581,0.03699030614858283,1288,P4,all
294,0.015374553886750597,0.05770333493560761,1288,P4,all
297,0.01838973894474776,0.05924128414872195,1287,P4,all
