l,m,v,n,t,b
0,0.0003084643453209269,7.3480449631690664e-06,1345,Ks,all
3,0.24950619390165865,12.118640920597747,1345,P2,all
6,0.14988002832183073,3.772865092765845,1345,P2,all
9,0.1319193494228444,3.117583577192602,1345,P2,all
12,0.09683670358549919,2.1013415049480995,1345,P2,all
15,0.15219783763608846,2.814524138728015,1345,P2,all
18,0.1032773007496457,2.41904402838451,1345,P2,all
21,0.10579955708022933,2.6349360007366456,1345,P2,all
24,0.0910329793341419,2.355039837093632,1345,P2,all
27,0.10199507275805288,2.069413320518954,1345,P2,all
30,0.09882451960555044,1.7271574668403227,1345,P2,all
33,0.09603946514914094,1.7127937417820531,1345,P2,all
36,0.11457087106064962,2.741957719257247,1345,P2,all
39,0.08074830465398222,1.9757866845037233,1345,P2,all
42,0.12092574564088163,3.281129471203834,1345,P2,all
45,0.10649909379389036,2.456976520161005,1345,P2,all
48,0.06534765916088572,1.795952801281666,1345,P2,all
51,0.08768284668284394,1.9928812755753995,1345,P2,all
54,0.08687487309838088,1.8739245587913798,1345,P2,all
57,0.09594698741496806,1.9982406034981912,1345,P2,all
60,0.08727763992738988,1.596477477284519,1345,P2,all
63,0.0660714200739,1.284092809368501,1345,P2,all
66,0.05905650728375042,0.8566603071144407,1345,P2,all
69,0.07301492592186408,0.9365798369792385,1345,P2,all
72,0.06057095520724929,0.8409524912204224,1345,P2,all
75,0.06445103465086845,0.9586086991728179,1345,P2,all
78,0.0950179004922494,2.0782170892933114,1345,P2,all
81,0.0915280070094697,2.0703596954271113,1345,P2,all
84,0.05027603796017986,0.8889352857997672,1345,P2,all
87,0.07263298494772413,1.2500484587995173,1345,P2,all
90,0.0400142822622886,0.4962638652571382,1345,P2,all
93,0.06554767867698158,1.1541210595409075,1345,P2,all
96,0.04635436613059894,0.6752281876682494,1344,P2,all
99,0.03441827536386009,0.44638119751591837,1344,P2,all
102,0.04327106683841042,0.5424051575935452,1344,P2,all
105,0.0464114057146835,1.0292432436696919,1344,P2,all
108,0.04480138183393964,0.5479369022955439,1343,P2,all
111,0.04131556006042305,0.4203732854838301,1343,P2,all
114,0.03721459138515368,0.3776816774292878,1343,P2,all
117,0.029769012299752307,0.21137753214405486,1343,P2,all
120,0.04422764110219658,0.5538599482240908,1343,P2,all
123,0.04648543638580909,0.689352130861555,1343,P2,all
126,0.03542868290019604,0.5070919331767116,1343,P2,all
129,0.044165332609050624,0.6739478668787714,1343,P2,all
132,0.03916555656970629,0.48137605966136593,1342,P2,all
135,0.03256648038435816,0.38350818572854084,1342,P2,all
138,0.03975201829048066,0.9872291683378992,1342,P2,all
141,0.028885203762677725,0.2994629856685209,1342,P2,all
144,0.01577561085427953,0.06726325612713856,1342,P2,all
147,0.011679381043936315,0.0403857556149932,1341,P2,all
150,0.0173937374697989,0.1423630707622969,1339,P2,all
153,0.029749159138848257,0.2974725057654577,1339,P2,all
156,0.03415755308692624,0.37166051591140803,1339,P2,all
159,0.011877272162353144,0.08137832764565252,1339,P2,all
