l,m,v,n,t,b
0,0.0002556305261855732,3.9239404280195516e-06,1338,Ks,all
3,0.14007785849476156,5.147992461395298,1338,P2,all
6,0.1469992900357957,5.5054177658096215,1338,P2,all
9,0.09169161625373716,2.3906931923160815,1338,P2,all
12,0.13421871662591517,5.437077158516006,1338,P2,all
15,0.07397711391765238,1.756452368061419,1338,P2,all
18,0.0804610687825082,2.195616738517761,1338,P2,all
21,0.07698254907877262,3.569542758912799,1338,P2,all
24,0.077334710795656,1.8461067834097276,1338,P2,all
27,0.08224694114080904,2.3918291078117853,1338,P2,all
30,0.0644168433188219,1.8648706103073078,1338,P2,all
33,0.05876955376261785,1.37621434529144,1338,P2,all
36,0.07761108352102569,2.1372243128351758,1338,P2,all
39,0.08519204042470499,3.640341077348865,1338,P2,all
42,0.11832631346070555,5.3064382889043005,1338,P2,all
45,0.08166081245132793,2.3204065068445088,1338,P2,all
48,0.08656047503520718,3.213588519488125,1338,P2,all
51,0.09970716101383169,2.6851499301624155,1338,P2,all
54,0.07010705204937089,1.6678108272976957,1338,P2,all
57,0.07007563200077378,1.409572028859398,1338,P2,all
60,0.07366796743014428,2.4785272023244733,1338,P2,all
63,0.05456264245309142,1.0325128497357032,1338,P2,all
66,0.07692207808810086,1.3562128607031174,1338,P2,all
69,0.08049421714947808,1.4253367798857437,1338,P2,all
72,0.07894402480192306,1.7849633355463452,1338,P2,all
75,0.04760325087485452,0.6796635361065811,1338,P2,all
78,0.07938744072009309,2.1898429746376253,1338,P2,all
81,0.06583677946946384,1.3878120112033145,1338,P2,all
84,0.08501731422595853,1.8000352935988957,1337,P2,all
87,0.04869342591436486,1.0500122706742099,1337,P2,all
90,0.07326509047428446,1.6373898757809389,1337,P2,all
93,0.03940295395093245,0.7505431603984054,1337,P2,all
96,0.06534726605889121,1.2526881594016053,1337,P2,all
99,0.06088077581688236,1.1690483584244904,1337,P2,all
102,0.08185133837585694,1.8548877248694489,1337,P2,all
105,0.018387008530429235,0.22356622622250016,1337,P2,all
108,0.08336553256761764,2.537623644128613,1337,P2,all
111,0.05554023896822436,0.7947310502379235,1337,P2,all
114,0.04181211101421532,0.5535992903402407,1337,P2,all
117,0.05057453247763847,0.6996930442791244,1337,P2,all
120,0.10109902825089513,3.369174673114553,1337,P2,all
123,0.04295751037339881,0.6483365754934332,1337,P2,all
126,0.028512204573669753,0.29624125850039584,1337,P2,all
129,0.04809987252006634,0.9644807188193709,1337,P2,all
132,0.05426945753869841,1.954878947162465,1337,P2,all
135,0.03429910686873584,0.4801964131413091,1336,P2,all
138,0.02195295792159436,0.25431195744574664,1336,P2,all
141,0.04338690657411011,1.0857012879968817,1335,P2,all
144,0.03654253909444786,0.6968093971231805,1335,P2,all
147,0.02401218290722359,0.33503642791833294,1335,P2,all
150,0.016841420625736136,0.3230472659129552,1334,P2,all
153,0.04679969057753115,1.4048808178774745,1334,P2,all
156,0.01091566852685212,0.04467540789381978,1334,P2,all
159,0.007411631983875317,0.036358400235733335,1334,P2,all
162,0.016980332306031187,0.29302512261442976,1334,P2,all
165,0.04479694482429653,0.877769902930418,1334,P2,all
168,0.04209633271615728,0.8264226222666501,1333,P2,all
171,0.02860313883812253,0.6191995503691614,1332,P2,all
174,0.01599319863783344,0.1593088191137022,1332,P2,all
177,0.043899567025679806,1.7485693591896254,1332,P2,all
180,0.05658919855540567,2.544465423556643,1332,P2,all
183,0.0173662079013935,0.15923414643041048,1332,P2,all
186,0.04229428969565683,1.4096039798157085,1332,P2,all
189,0.06599875835563887,3.117304016415284,1331,P2,all
192,0.06100195692885263,2.11816124648145,1330,P2,all
195,0.04928293940220222,1.422157992105967,1330,P2,all
198,0.040399734031022254,0.7268607600224598,1329,P2,all
201,0.06272601016193956,4.380011825266836,1329,P2,all
204,0.051104309831782734,2.59956070289313,1329,P2,all
207,0.037603523128714705,1.3555964221289611,1328,P2,all
210,0.014754105207283921,0.11624726274395317,1323,P2,all
213,0.03330422213263921,1.1593588005951523,1323,P2,all
216,0.033323965978892145,1.257779490692671,1323,P2,all
219,0.03934729648720479,1.383681558177437,1322,P2,all
222,0.012785801743090089,0.09171544327238555,1320,P2,all
225,0.010256404699556963,0.06997237380829546,1320,P2,all
228,0.013692539087077573,0.12543281561100217,1318,P2,all
231,0.035297118919089654,0.6286812180711929,1317,P2,all
234,0.029055190087558552,0.5063694392086108,1314,P2,all
237,0.021125999276913086,0.21335095718005345,1312,P2,all
240,0,0,1309,P2,all
243,0.011920885902362278,0.09605192085533515,1304,P2,all
246,0.005471658495936549,0.03838185786447022,1283,P2,all
249,0.013696232466813459,0.2218469718998094,1259,P2,all
252,0.0021031353113085452,0.005568781275330173,1260,P2,all
255,0.008762367554755174,0.09666486822226455,1260,P2,all
258,0.010679176233036112,0.0762640464490852,1260,P2,all
261,0.004762366159179078,0.028554285475524434,1260,P2,all
264,0.0029613292505334646,0.01104076390095195,1260,P2,all
267,0.00972332668473663,0.05950192666401869,1260,P2,all
270,0.014301187539131571,0.1571590694328972,1258,P2,all
273,0.0037588347414686083,0.017745821298771242,1257,P2,all
276,0.00815979451884236,0.04179362969482639,1256,P2,all
279,0.0014115444409097393,0.0025005344243723008,1256,P2,all
282,0.013582413249458074,0.1271012944670487,1256,P2,all
