l,m,v,n,t,b
252,0.007086622342482935,0.05579466022595107,1112,P2,all
255,0,0,1115,P2,all
258,0.0014678197588877775,0.0023979527620190677,1114,P2,all
261,0.005170454539486807,0.02980796416156329,1116,P2,all
264,0.0018417007041157205,0.0038056685845322736,1123,P2,all
267,0,0,1125,P2,all
270,0.007694623126169857,0.04888151343005316,1128,P2,all
273,0.008491430912889925,0.0814058664127237,1130,P2,all
276,0.0026717224695869805,0.008044639775716936,1128,P2,all
279,0.004671215732018608,0.014329262663641422,1136,P2,all
282,0.0033181197335509973,0.012452217898350184,1132,P2,all
285,0.003534980854936588,0.014158069567522384,1134,P2,all
288,0.0028600156907189578,0.00931666662656967,1140,P2,all
291,0.005421276959205522,0.02278904968194983,1135,P2,all
294,0.015314434233091185,0.14418154721870352,1143,P2,all
297,0.012014263794861708,0.08947469760971985,1140,P2,all
0,0.14577781295814757,1.2910106320067687,1332,P4,all
3,0.015398256306903519,0.031000128754663753,1332,P4,all
6,0.010166177926048547,0.01835840136343447,1332,P4,all
9,0.012798878978591118,0.034872716369079224,1332,P4,all
12,0.01110686406652061,0.023709748642633085,1332,P4,all
15,0.014555574418509102,0.03116405203833498,1332,P4,all
18,0.012062232659393985,0.03048113897473959,1332,P4,all
21,0.010410062819163986,0.024844926421144647,1332,P4,all
24,0.014449605944293181,0.05706663357975147,1332,P4,all
27,0.020550334744188117,0.07945495327721849,1332,P4,all
30,0.009110679951177056,0.021763579865372057,1332,P4,all
33,0.007582169924532481,0.014238518455438831,1332,P4,all
36,0.00850972025059637,0.029753898842494873,1332,P4,all
39,0.01053790882307764,0.024652010446884705,1332,P4,all
42,0.011155254806394383,0.027488134004766136,1332,P4,all
45,0.012695263768951937,0.03471205056693652,1332,P4,all
48,0.014918807689019885,0.04350824253023295,1332,P4,all
51,0.009991535119778513,0.02663045557154194,1332,P4,all
54,0.00524204773826307,0.006042943762010548,1332,P4,all
57,0.0080123474598854,0.015304100883134528,1332,P4,all
60,0.004608071786905397,0.005327668394104218,1332,P4,all
63,0.006987695371433179,0.01685838886430138,1332,P4,all
66,0.003425622896687156,0.005233935282393298,1332,P4,all
69,0.0048093283307236315,0.007139030694030086,1332,P4,all
72,0.005224494081374072,0.00641611809350994,1332,P4,all
75,0.009163034144276197,0.03672679452865884,1332,P4,all
78,0.0029543893332828882,0.002930088614599034,1332,P4,all
81,0.0037886828143717365,0.006479427599918349,1332,P4,all
84,0.002643898187511675,0.002401575386257197,1332,P4,all
87,0.004197318408461513,0.00624518817592177,1332,P4,all
90,0.007096585332649647,0.032947030928571375,1332,P4,all
93,0.0044817176403435435,0.006435875611238228,1332,P4,all
96,0.0022363395188219315,0.0012396772516298444,1332,P4,all
99,0.0020898608106307112,0.0009127268984525607,1332,P4,all
102,0.0049551642693249345,0.007966592648672034,1332,P4,all
105,0.004073457887698987,0.0066867069966577404,1332,P4,all
108,0.0025546607884497944,0.00188628458378905,1331,P4,all
111,0.0037780240041255953,0.003634839272673719,1331,P4,all
114,0.005108244770208104,0.009443699629442817,1331,P4,all
117,0.004412739845762177,0.005242994389986419,1331,P4,all
120,0.0024128697569705078,0.0018036621944308036,1331,P4,all
123,0.002801318110676095,0.0029372109694891088,1331,P4,all
126,0.003073086254157163,0.002484977950931372,1331,P4,all
129,0.0019290832430272544,0.001031024614441845,1331,P4,all
132,0.0029778776147152152,0.0029696998902277952,1331,P4,all
135,0.004644947464884472,0.004965578940198175,1331,P4,all
138,0.002759262989341953,0.0018379596513643133,1331,P4,all
141,0.0036279071061129007,0.004003614774103433,1331,P4,all
144,0.0016164451527461608,0.0009053898417552064,1331,P4,all
147,0.0022165101082075897,0.0018885742800477704,1331,P4,all
150,0.0039248164706938765,0.005015018289862668,1330,P4,all
153,0.003661569782808348,0.003058830459243605,1330,P4,all
156,0.002603641360770035,0.002095204139817315,1330,P4,all
159,0.0034367601437998636,0.0045235148264349935,1329,P4,all
162,0.0014949346008246377,0.0005519757941866967,1329,P4,all
165,0.0027568493612461654,0.0028474926415681862,1328,P4,all
168,0.0018787561691852644,0.0012363329424303054,1328,P4,all
171,0.002471374014984007,0.0033594240754388216,1327,P4,all
174,0.001834875404767294,0.0013078875758940943,1327,P4,all
177,0.0031415501079287375,0.002895614079698494,1327,P4,all
180,0.0033742724245622,0.0037249426837324203,1326,P4,all
183,0.004226591926602349,0.005794522818166267,1326,P4,all
186,0.0025368052285072644,0.0018750270571165223,1325,P4,all
189,0.0027569653949602174,0.001633408845157736,1325,P4,all
192,0.002602870855042501,0.0016001700256360251,1325,P4,all
195,0.004287789648162727,0.005072311311217416,1325,P4,all
198,0.0032025835456340472,0.003462575315508837,1325,P4,all
201,0.0018965813055741158,0.0013970262476111573,1325,P4,all
204,0.003233326285267999,0.0024764390104512883,1324,P4,all
207,0.0019362982026418021,0.00233072154131977,1324,P4,all
210,0.0019368199547519966,0.0010816056864616477,1323,P4,all
213,0.0016255943133023894,0.0013306471898958784,1322,P4,all
216,0.003097149828699899,0.00448482752768942,1321,P4,all
219,0.0014362691892491192,0.0008199070821386271,1320,P4,all
222,0.0019057551139895802,0.001370977717921307,1319,P4,all
225,0.0025697107677051844,0.0018526478162263018,1319,P4,all
228,0.005109554100152619,0.006331015235968577,1319,P4,all
231,0.00214577939858344,0.0015820614550103758,1316,P4,all
234,0.0030165527718889382,0.0025465073766010927,1314,P4,all
237,0.0012653409562846814,0.0005842777040101199,1313,P4,all
240,0.0021572872329372102,0.003001515408314477,1313,P4,all
243,0.002572218137459248,0.0024300986333077004,1313,P4,all
246,0.002359267781587986,0.0018354615645837914,1313,P4,all
249,0.0015972584418406583,0.0008777865433028449,1312,P4,all
252,0.0021594688366629094,0.003481781280102975,1311,P4,all
255,0.0012412750134885259,0.0006790865191576873,1311,P4,all
258,0.001577661095934343,0.0010332771844586066,1311,P4,all
261,0.002239265121665316,0.002622797032342223,1311,P4,all
264,0.0017724941711883362,0.0016906022654368665,1310,P4,all
267,0.0011145319687876,0.0006714037711404427,1309,P4,all
270,0.0034549710078757455,0.004514211606590041,1309,P4,all
273,0.003716436687384375,0.007498140034404365,1304,P4,all
276,0.0027220542120075975,0.003616006159638927,1303,P4,all
279,0.0034768511919202457,0.006670033095675825,1303,P4,all
282,0.0026609950054033724,0.0033554599919381946,1302,P4,all
285,0.0030943814794569162,0.005555496929351172,1301,P4,all
288,0.003955273845990078,0.0047089420367973115,1301,P4,all
291,0.0022525525427586,0.0022710112354182607,1299,P4,all
294,0.0018896076343784599,0.0014247160527315844,1299,P4,all
297,0.0029521282017710595,0.004358375032895274,1297,P4,all
