l,m,v,n,t,b
0,0.0003356198981579744,3.978236533009043e-06,1338,Ks,all
3,0.0782390150810477,0.9013819738261665,1338,P2,all
6,0.06794328502693531,0.8130616231495399,1338,P2,all
9,0.059269089681892484,0.533110383800559,1338,P2,all
12,0.08676324614808761,1.5584472022993074,1338,P2,all
15,0.07016042059854176,0.8512060371114227,1338,P2,all
18,0.09357610470411104,1.856006192082127,1338,P2,all
21,0.059574984680282446,0.5700666192175701,1338,P2,all
24,0.05162483314117725,0.6459378795701528,1338,P2,all
27,0.06227558471120327,0.7437804578105272,1338,P2,all
30,0.05228229763698472,0.6375882545056029,1338,P2,all
33,0.08714909995364035,1.4494886068829855,1338,P2,all
36,0.09498564256330636,1.857037461744202,1338,P2,all
39,0.05744270695044801,0.7894955011410678,1338,P2,all
42,0.05123606510609275,0.7889249168661907,1338,P2,all
45,0.04946490645713574,0.6679126141523593,1338,P2,all
48,0.03705925064720528,0.29767708755151057,1338,P2,all
51,0.04682256976645492,0.44652306137223957,1338,P2,all
54,0.06880967196439368,0.7976599497226812,1338,P2,all
57,0.06402346920593144,0.8458937937533877,1338,P2,all
60,0.0790457897943554,1.6804337896347723,1338,P2,all
63,0.04180101005355405,0.5382482339336472,1337,P2,all
66,0.05132536323677007,0.7031227178633163,1337,P2,all
69,0.05155792349309798,0.6154493732696906,1337,P2,all
72,0.071552577315011,1.0423166985222767,1337,P2,all
75,0.03732417525101843,0.4697486883635053,1337,P2,all
78,0.03854059988736626,0.35698851288627004,1337,P2,all
81,0.04541540337069163,0.5243717871058664,1336,P2,all
84,0.04546036900042899,0.43679843402785834,1336,P2,all
87,0.06980604627485595,1.0334522913229742,1336,P2,all
90,0.03680065301869493,0.3825349778618395,1336,P2,all
93,0.027530482695062333,0.42797035168507935,1336,P2,all
96,0.04729468751352251,0.7898300875466955,1336,P2,all
99,0.0407583884652427,0.953060575603615,1336,P2,all
102,0.039739302515630306,0.5964393827495407,1336,P2,all
105,0.029424685517912604,0.23320932100894384,1336,P2,all
108,0.028297566404621513,0.27886953016133664,1336,P2,all
111,0.024585144353909467,0.1965661878036349,1336,P2,all
114,0.020535673454693173,0.1662953174611957,1336,P2,all
117,0.018125554851779253,0.10597625533397627,1336,P2,all
120,0.03694694199409537,0.49026594395607614,1336,P2,all
123,0.029337775070741205,0.34719532797478814,1336,P2,all
126,0.029629752907520367,0.42183436347718134,1336,P2,all
129,0.034942908472789344,0.8704312020613111,1336,P2,all
132,0.041822683448882285,0.8400959430312067,1336,P2,all
135,0.017152658955965953,0.21328482607824262,1336,P2,all
138,0.04219836828127076,0.637262882849131,1334,P2,all
141,0.0405173401505305,0.6026863604881604,1333,P2,all
144,0.009419972353825933,0.05156497785937839,1333,P2,all
147,0.016294565732715552,0.11960680532169018,1333,P2,all
150,0.009160635894174712,0.03803704383404298,1332,P2,all
153,0.014440173381327512,0.17684405187964716,1333,P2,all
156,0.008225950215952781,0.027695503264016805,1332,P2,all
159,0.02125560597347081,0.1812183443139248,1331,P2,all
162,0.0184323160253133,0.10620253985118099,1331,P2,all
165,0.011282219325042024,0.07322219270899058,1331,P2,all
168,0.013755593382300266,0.13201404085199692,1331,P2,all
171,0.026409845256586507,0.23183996189827463,1330,P2,all
174,0.016520308118420736,0.1736420527822508,1330,P2,all
177,0.007108863680128384,0.027650489311336825,1330,P2,all
180,0.011643613935673815,0.09235408703458016,1330,P2,all
183,0.03620919894164271,0.6774328553070228,1330,P2,all
186,0.01731996623466818,0.18154385239558865,1330,P2,all
189,0.004580022332299881,0.009841731848664199,1329,P2,all
192,0.00319664547328834,0.00740100261917985,1327,P2,all
195,0.012084102737899432,0.11567799256087397,1327,P2,all
