l,m,v,n,t,b
0,0.00042523825915398265,5.760014765228376e-06,1338,Ks,all
3,0.10527991076839278,2.4908162578912934,1338,P2,all
6,0.1156178289745557,3.4835986623852846,1338,P2,all
9,0.07447162131823193,1.361426963232568,1338,P2,all
12,0.10546931329015567,3.012370231682428,1338,P2,all
15,0.06023380410984008,0.9898592935009387,1338,P2,all
18,0.06282031564331698,1.39112140598751,1338,P2,all
21,0.060727212016026606,2.04196822072464,1338,P2,all
24,0.06106285646186139,1.0555745077312924,1338,P2,all
27,0.05624278734055688,1.300139215798199,1338,P2,all
30,0.061543194339958814,1.2641130177663285,1338,P2,all
33,0.04646945269576249,0.7528530855248766,1338,P2,all
36,0.06319716020508545,1.2503618956624891,1338,P2,all
39,0.06975937405098247,1.9898584670311705,1338,P2,all
42,0.09481060947979193,2.7855605311593794,1338,P2,all
45,0.06142799761314326,1.244556590465353,1338,P2,all
48,0.06133766835460998,1.705989859141768,1338,P2,all
51,0.07811003085245939,1.6167503520487105,1338,P2,all
54,0.04956741214657594,0.8754028698932945,1338,P2,all
57,0.05503521565471649,0.7337055115556994,1338,P2,all
60,0.06044606276678598,1.6710396027621732,1338,P2,all
63,0.04642230532648728,0.8796568679582248,1338,P2,all
66,0.06468816860338711,1.0440446206025946,1338,P2,all
69,0.05861566322571432,0.8343461064046426,1338,P2,all
72,0.06216405789573941,1.0888236559359556,1338,P2,all
75,0.0303079607968414,0.3428447282057323,1338,P2,all
78,0.057986284103536415,1.1896034540944298,1338,P2,all
81,0.056446735137273614,0.9713435051362639,1338,P2,all
84,0.06252961345473478,1.032114441510683,1337,P2,all
87,0.0323123284118013,0.4632864336208184,1337,P2,all
90,0.053941282074726406,1.0490913176479617,1337,P2,all
93,0.038520236757185515,0.45851594640303833,1337,P2,all
96,0.04967097603646616,0.7432477466625883,1337,P2,all
99,0.03174712655809768,0.42549525851795444,1337,P2,all
102,0.0657755523689545,1.3824412338367873,1337,P2,all
105,0.020172947182733443,0.16684533171364968,1337,P2,all
108,0.07207828143623116,1.5743571940377796,1337,P2,all
111,0.037654908557635085,0.41135931324635244,1337,P2,all
114,0.03953891337763035,0.42826577452769815,1337,P2,all
117,0.02319226505991332,0.12272777843085692,1337,P2,all
120,0.0480233548295053,1.045120153199169,1337,P2,all
123,0.03024856629752135,0.31220705767357826,1337,P2,all
126,0.02196465356535343,0.17502037379678734,1336,P2,all
129,0.017351734968114346,0.11158976658573207,1336,P2,all
132,0.030811454715852754,0.848653096111667,1337,P2,all
135,0.02828963979035652,0.3472713549164855,1336,P2,all
138,0.009628125170090237,0.03998068338421373,1334,P2,all
141,0.0122078265022823,0.05699851292212042,1334,P2,all
144,0.021856972139137502,0.19600867914435274,1334,P2,all
147,0.019204226895549553,0.2472547423531216,1334,P2,all
150,0.0067821388839814515,0.03179132854716957,1333,P2,all
153,0.017533370012093034,0.3449457129829968,1333,P2,all
156,0.01321392818941574,0.043530752728119015,1333,P2,all
159,0.0040456350559887715,0.011163611664690935,1333,P2,all
162,0.005752935356503915,0.028690292421501472,1333,P2,all
165,0.019069680013714053,0.18834226392635164,1332,P2,all
168,0.018191231033434663,0.14873264274946038,1331,P2,all
171,0.006178601235306816,0.023445219715904343,1330,P2,all
174,0.012583118718687697,0.0732898875889196,1330,P2,all
177,0.02695641129069196,0.7132796544338786,1330,P2,all
180,0.02775483276263968,0.7239453748650349,1330,P2,all
183,0.008325488520977638,0.027663247820035097,1330,P2,all
186,0.025890048722262735,0.5582829761939495,1328,P2,all
189,0.03360162914779857,0.8648965092786826,1328,P2,all
192,0.03603720324019262,0.9018593879888012,1328,P2,all
195,0.040066447043035254,1.2578178847730257,1327,P2,all
198,0.017718430647033816,0.1344572717022827,1327,P2,all
201,0.041004160515501084,1.7508380372459362,1327,P2,all
204,0.0307490545569707,1.1297047538813492,1325,P2,all
207,0.028879068859426,1.0560703173817283,1325,P2,all
210,0.012142986629057509,0.12977941000456839,1322,P2,all
213,0.03932039026205889,1.8548446587211849,1322,P2,all
216,0.03733298881041503,1.6661738180120096,1322,P2,all
219,0.029683444346661793,1.0003975425422706,1320,P2,all
222,0.003407275437660754,0.00787668935596296,1320,P2,all
225,0.005070859640440938,0.009401896049597656,1320,P2,all
228,0.009141085118173492,0.08830427405828242,1318,P2,all
231,0.03917254681910393,1.785859082818323,1315,P2,all
234,0.025517555198231404,0.5946845521726536,1313,P2,all
237,0.026281179003541183,0.6227248327359919,1308,P2,all
240,5.954776827221724e-05,4.630993338299377e-06,1307,P2,all
243,0.0020952866544598856,0.005689733109007588,1297,P2,all
246,0.0017786388705734722,0.00400822574583615,1268,P2,all
249,0,0,1248,P2,all
252,0.0005549971990659693,0.00038317923236801284,1245,P2,all
255,0.0064715362862416085,0.026393159236169993,1246,P2,all
258,0.001180323794729782,0.0017344895042046128,1246,P2,all
261,0.002116315419366776,0.005562658365177978,1243,P2,all
264,0.0015252159690476545,0.002896223271536279,1246,P2,all
267,0.0013031799792001528,0.002102468236036882,1239,P2,all
270,0.005064021566226214,0.02965865884409951,1241,P2,all
273,0.0009611417745716333,0.0011445801599142924,1240,P2,all
276,0.004002418045115997,0.015100543863034454,1240,P2,all
279,0,0,1235,P2,all
282,0.00434530786177961,0.015111083613780753,1237,P2,all
285,0.0023756010721722003,0.00695841139991233,1234,P2,all
288,0.00016427663576823264,3.327474050215217e-05,1234,P2,all
291,0.0028832047176431085,0.0054442750104222734,1232,P2,all
294,0.004185458285123822,0.011639204493121908,1234,P2,all
297,0.0035077849901037597,0.012056521653414903,1233,P2,all
0,0.3475898210185253,7.867199887068299,1338,P4,all
3,0.0627280911432317,0.7154207481108464,1338,P4,all
6,0.053278735954872404,0.5304806056050804,1338,P4,all
9,0.038149321793251575,0.30657390273661694,1338,P4,all
12,0.05634354097185959,0.5493868872603446,1338,P4,all
15,0.04472968254512417,0.3396174431003861,1338,P4,all
18,0.037683726536205525,0.295758560351432,1338,P4,all
21,0.03947653103966232,0.3347890267196382,1338,P4,all
24,0.03582993702172171,0.2393468780377066,1338,P4,all
27,0.036760195626377654,0.247351879033458,1338,P4,all
30,0.02711965377057387,0.20210917849587334,1338,P4,all
33,0.030376908722207344,0.2021981365216676,1338,P4,all
36,0.03770833207907794,0.3029225053056296,1338,P4,all
39,0.03625389304615599,0.4251873704896378,1338,P4,all
42,0.045694450856229724,0.461391345047487,1338,P4,all
45,0.03402092518685128,0.2621529777307092,1338,P4,all
48,0.03715361346856899,0.3236875128779906,1338,P4,all
51,0.030228734717288052,0.2176847056063389,1338,P4,all
54,0.03455474100987592,0.24008010839822433,1338,P4,all
57,0.03337679436953672,0.23025840698842387,1338,P4,all
60,0.027302671055217803,0.20035077852426275,1338,P4,all
63,0.024315373901710964,0.12181637111651816,1338,P4,all
66,0.03597309691709657,0.1975729131425493,1338,P4,all
69,0.029207628210582776,0.1445782886710289,1338,P4,all
72,0.0276785174266305,0.1594762001199643,1338,P4,all
75,0.025675342534225078,0.13479985331936928,1338,P4,all
78,0.02981284417913852,0.24229589974638532,1338,P4,all
81,0.03290097937666198,0.24641254985294733,1338,P4,all
84,0.023276237150865645,0.13872911065815727,1337,P4,all
87,0.025014275690036364,0.15746409093468927,1337,P4,all
90,0.020342317235046953,0.10282213776844569,1337,P4,all
93,0.025152542333419094,0.1437289012973886,1337,P4,all
96,0.02247355934418339,0.10880802733727012,1337,P4,all
99,0.024060889643235387,0.11452322949678741,1337,P4,all
102,0.025522488867521908,0.11360809448859274,1337,P4,all
105,0.015952815989987493,0.06117558697039912,1337,P4,all
108,0.025702240730568034,0.11644927956124547,1337,P4,all
111,0.02081959844160513,0.07132124323137354,1337,P4,all
114,0.027936438586893424,0.11901216091544273,1337,P4,all
117,0.025083400955898567,0.15369137757536053,1337,P4,all
120,0.039502186407469816,0.28922836712755606,1337,P4,all
123,0.025399182263307007,0.14164165963149647,1337,P4,all
126,0.024028864609907073,0.10700100483571433,1337,P4,all
129,0.024796753896166434,0.12551302051293442,1337,P4,all
