l,m,v,n,t,b
0,0.0003458344057510237,1.1077588332888965e-05,1314,Ks,all
3,0.14275020625394805,5.977660344087093,1314,P2,all
6,0.11741858902841025,3.3082545847184295,1314,P2,all
9,0.13753971202108178,9.703825844410959,1314,P2,all
12,0.11590868097130017,5.150943935036587,1314,P2,all
15,0.13219131982246363,4.485562059865767,1314,P2,all
18,0.14061413222808528,11.774880389307267,1314,P2,all
21,0.12582287923057897,4.396212548135954,1314,P2,all
24,0.059424959914159504,0.8773608134001439,1314,P2,all
27,0.13674589500108084,8.351625322993373,1314,P2,all
30,0.08584707317037116,2.840821856235493,1314,P2,all
33,0.06721170111225769,1.8310500507193894,1314,P2,all
36,0.12251141769268145,6.006656134941362,1314,P2,all
39,0.06628860790399543,1.546120693039239,1314,P2,all
42,0.0747143258720273,2.6336884897794524,1314,P2,all
45,0.05612894773214225,1.7766562531069505,1314,P2,all
48,0.09866346774288981,3.551318819854014,1314,P2,all
51,0.07885846188990497,1.492176941195832,1314,P2,all
54,0.07349694515050316,3.2039258956911234,1314,P2,all
57,0.08002158251235375,2.0354546782379686,1314,P2,all
60,0.04717736884003935,1.6682559234191041,1314,P2,all
63,0.03980923347584667,0.5521005161647019,1313,P2,all
66,0.07274671329526838,2.3750381461790124,1313,P2,all
69,0.08437096237550963,2.0541896990441417,1313,P2,all
72,0.03510255056981168,0.5145106891181291,1313,P2,all
75,0.060861831863662945,1.6292470566763022,1313,P2,all
78,0.02194201901038224,0.17950467254075111,1313,P2,all
81,0.016058843440456383,0.07949152715065062,1313,P2,all
84,0.041915416587195053,0.8185269921705551,1313,P2,all
87,0.06281419171008858,1.8424397929595877,1313,P2,all
90,0.027445383006245976,0.39569720764190147,1313,P2,all
93,0.016611539103187835,0.1642102582139714,1313,P2,all
96,0.04871689612393227,1.6000204485964376,1313,P2,all
99,0.026542724876655766,0.42609676873047114,1312,P2,all
102,0.020965796817227322,0.2484767110652962,1311,P2,all
105,0.013958986370169162,0.13045029697059135,1310,P2,all
108,0.0057637141943497104,0.03163571913729347,1310,P2,all
111,0.004698941949341894,0.014526754390102486,1310,P2,all
114,0.08069079869409909,7.104293707190373,1310,P2,all
117,0.04744820998889535,0.9749008593588168,1310,P2,all
120,0.016260233850149023,0.2851068560991775,1310,P2,all
123,0.12216975636365505,10.320887316219963,1310,P2,all
126,0.04198049786795203,1.2682046380454788,1310,P2,all
129,0.03944140022668038,1.7700205011573678,1310,P2,all
132,0.1601099718023355,17.503612931231316,1310,P2,all
135,0.02421351974563679,0.5273287214409275,1310,P2,all
138,0.04665680970749384,2.4267027139379516,1309,P2,all
141,0.02201640915772328,0.3423369108191799,1309,P2,all
144,0.03149138433446564,0.5329931203146324,1309,P2,all
147,0.058393067395451026,3.313178449132197,1309,P2,all
150,0.03842202029405129,1.1144834392578846,1309,P2,all
153,0.017537698335977816,0.131615518765982,1308,P2,all
156,0.022818244056094023,0.3441465129671018,1307,P2,all
159,0.05066162443351784,2.785150436561261,1307,P2,all
162,0.026530799449804774,0.3983036284442932,1307,P2,all
165,0.03338821782684032,0.9007293783514287,1307,P2,all
168,0.021815304634623157,0.6210593087733381,1306,P2,all
171,0.04386956123663955,2.0675292972880803,1305,P2,all
174,0.015299934630560003,0.23550429679134297,1304,P2,all
177,0.029553634085558275,1.138062725824977,1304,P2,all
180,0.07055739188148002,4.807212014858641,1304,P2,all
183,0.05097399761929215,3.385648008578953,1304,P2,all
186,0.014991414728993593,0.2928394977964211,1304,P2,all
189,0.03368258594595987,0.6034035179527146,1303,P2,all
192,0.0554921013458483,4.009344051934806,1303,P2,all
195,0.002329827500651044,0.007061953133809648,1302,P2,all
198,0.012933635688263861,0.15385118622958124,1302,P2,all
201,0.04457346955033145,1.3293016407635194,1302,P2,all
204,0.01850574921697335,0.44554404306004386,1302,P2,all
207,0.021234699166518253,0.5861861833002892,1301,P2,all
210,0.013509279754438261,0.23725083132877875,1301,P2,all
213,0.025404840270406563,0.8383822760051635,1300,P2,all
216,0.01749067594828825,0.39770086866643556,1301,P2,all
219,0.011592754128594533,0.17444074887528704,1299,P2,all
222,0.022992110859193282,0.3582065096276882,1299,P2,all
225,0,0,1295,P2,all
228,0,0,1295,P2,all
231,0.012406749234111392,0.19887423511309552,1293,P2,all
234,0.016874291973273628,0.3673168311830827,1291,P2,all
237,0,0,1287,P2,all
240,0,0,1282,P2,all
243,0,0,1266,P2,all
246,0,0,1236,P2,all
249,0,0,1225,P2,all
252,0,0,1226,P2,all
255,0.018509118548469723,0.4200122375350421,1227,P2,all
258,0,0,1225,P2,all
261,0,0,1225,P2,all
264,0.019308424846622527,0.4563258905505866,1225,P2,all
267,0.015021076874997496,0.2761744865931306,1225,P2,all
270,0,0,1226,P2,all
273,0,0,1225,P2,all
276,0.02021094670856337,0.5003908993990768,1226,P2,all
279,0,0,1224,P2,all
282,0,0,1225,P2,all
285,0,0,1222,P2,all
288,0,0,1221,P2,all
291,0,0,1221,P2,all
294,0,0,1222,P2,all
297,0,0,1220,P2,all
0,0.2630139571087057,9.657006292587356,1314,P4,all
3,0.036934224010674185,0.2791573886711683,1314,P4,all
6,0.03413739108240648,0.2209467652108247,1314,P4,all
9,0.02965946653981269,0.2856685658457262,1314,P4,all
12,0.030598834493379825,0.2858090105764423,1314,P4,all
15,0.04333597836586879,0.41291361163576534,1314,P4,all
18,0.033745679595040615,0.40188537623514725,1314,P4,all
21,0.03543310821065084,0.3531896872128308,1314,P4,all
24,0.023318661132395318,0.11232957434025229,1314,P4,all
27,0.026297899683236304,0.18365924538098527,1314,P4,all
30,0.023910414691680874,0.11371701613021779,1314,P4,all
33,0.02368288565882923,0.20211513675759543,1314,P4,all
36,0.0365149437800471,0.5700342020929774,1314,P4,all
39,0.014766155431765628,0.060882678012522146,1314,P4,all
42,0.021957442473899115,0.20711766033920417,1314,P4,all
45,0.015129176307965748,0.0735042623570487,1314,P4,all
48,0.022505981522180588,0.11440400858874888,1314,P4,all
51,0.026570781783120917,0.18987986361888604,1314,P4,all
54,0.015503716558876278,0.17551164409306066,1314,P4,all
57,0.018474148230338147,0.09270905780973657,1314,P4,all
60,0.013483478996252204,0.10636948709914494,1314,P4,all
63,0.011977950109038238,0.035545401649717104,1313,P4,all
66,0.014594014343046427,0.05888224449578988,1313,P4,all
69,0.02052751410295,0.15312090675363257,1313,P4,all
72,0.025712715764773797,0.21770386428323021,1313,P4,all
75,0.017519549891833793,0.12684206828075772,1313,P4,all
78,0.007819064398569501,0.027300575236468755,1313,P4,all
81,0.012330606747454337,0.052732997806231564,1313,P4,all
84,0.013376152410519496,0.08139025409784757,1313,P4,all
87,0.022134328847777163,0.18082525975821515,1313,P4,all
90,0.016691483958714698,0.14543949314386276,1313,P4,all
93,0.010899632666142306,0.034736037051472365,1313,P4,all
96,0.020225181047237185,0.11376829053202056,1313,P4,all
99,0.011531670688548516,0.0451342323277075,1313,P4,all
102,0.005807573545911418,0.008847696868205591,1313,P4,all
105,0.013058868715277602,0.10835769546912312,1313,P4,all
108,0.011289148776495566,0.08803405457612205,1313,P4,all
111,0.013599015565010522,0.04893032293788748,1312,P4,all
114,0.009575705880027676,0.04943847100793865,1312,P4,all
117,0.0216321787021708,0.18844496378877215,1312,P4,all
120,0.016464412932212243,0.10481638275219197,1312,P4,all
123,0.01656713654849851,0.1453817518038615,1312,P4,all
126,0.015766699165820058,0.0883052709216439,1312,P4,all
129,0.014761364823415593,0.14404775274051276,1312,P4,all
132,0.025068972506003862,0.2889217337068814,1312,P4,all
135,0.016481974314808745,0.0933840148045728,1312,P4,all
138,0.020721597720133343,0.17684878063733725,1311,P4,all
141,0.007919707697069933,0.032420750074559676,1311,P4,all
144,0.017736111773197186,0.09856039532744784,1311,P4,all
147,0.015694541181478783,0.16024521369634623,1311,P4,all
150,0.009426582367669216,0.06627737910318768,1311,P4,all
153,0.020599054476791764,0.18003863039273238,1311,P4,all
156,0.01786991149186227,0.1257728900316119,1310,P4,all
159,0.019068421712374068,0.13139997757408198,1310,P4,all
162,0.008210070233311797,0.024888657510936413,1310,P4,all
165,0.012128049500564753,0.14757107736677322,1310,P4,all
168,0.01952465052809572,0.1272816183818769,1310,P4,all
171,0.016787600114175027,0.10951375167424551,1309,P4,all
174,0.008740887396251434,0.02894027700817817,1308,P4,all
177,0.012258789334349159,0.09769199299925177,1308,P4,all
180,0.02200793532717773,0.22724100430209057,1308,P4,all
183,0.017085474084435972,0.18083888372032764,1308,P4,all
186,0.0148737972424915,0.06962989524387418,1308,P4,all
189,0.02334327035243707,0.17940233589064072,1307,P4,all
192,0.013846452623170224,0.17054165264686721,1307,P4,all
195,0.012266574113203262,0.10088820152176046,1307,P4,all
198,0.0044090180652202535,0.01921845168235543,1307,P4,all
201,0.01663398856098922,0.1191419900753505,1307,P4,all
204,0.02118858038186392,0.2529009361856214,1307,P4,all
207,0.017044004740673187,0.12321522099616018,1307,P4,all
210,0.006365351773547321,0.02640592390160856,1307,P4,all
213,0.011897787147112766,0.09592642064625068,1307,P4,all
216,0.014646830135630324,0.07442816523812984,1307,P4,all
219,0.011375060073410576,0.054007426617591385,1307,P4,all
222,0.01724056830634881,0.1488051501589509,1307,P4,all
225,0.016840157331691464,0.1232267196693674,1307,P4,all
228,0.005865177976630796,0.023632070115301353,1306,P4,all
231,0.009494512324049739,0.05452799497756782,1306,P4,all
234,0.010459984632846482,0.04756005856335982,1303,P4,all
237,0.011104225109377162,0.07508139481546795,1303,P4,all
240,0.011753676023863572,0.0665075775550247,1302,P4,all
243,0.006103547016315185,0.023451464904475732,1301,P4,all
246,0.000575828036758414,0.0001642956774841358,1301,P4,all
249,0.006340120885758258,0.02742327792846939,1299,P4,all
252,0.020492299736093213,0.2442071394167261,1298,P4,all
255,0.015204885299471284,0.09656167960695647,1297,P4,all
258,0.01122795973905886,0.05604109715815779,1295,P4,all
261,0.009272119502579793,0.0411533420775268,1294,P4,all
264,0.006724931609915125,0.03227925605172894,1293,P4,all
267,0.0190328629453329,0.13641597022147067,1293,P4,all
270,0.019877217135475765,0.20810527935184078,1290,P4,all
273,0.015533145790882455,0.1940601534193682,1289,P4,all
276,0.009214170467953076,0.05420477878300822,1288,P4,all
279,0.009391257033639622,0.062128141199813774,1287,P4,all
282,0.013068874657983946,0.07290093156784337,1286,P4,all
285,0.005127914171337434,0.03204894285644979,1284,P4,all
288,0.0299775026891068,0.5031761842232958,1283,P4,all
291,0.017928527141055466,0.20814215043038,1281,P4,all
294,0.015432916348489605,0.14048277467593276,1281,P4,all
297,0.0034959938429329662,0.014897912319204554,1281,P4,all
