l,m,v,n,t,b
0,0.00022804586578647982,3.767128467434736e-06,1314,Ks,all
3,0.15808579026819605,5.526579734614023,1314,P2,all
6,0.21291565894280848,8.052439132781593,1314,P2,all
9,0.14726186691128856,4.952893976867573,1314,P2,all
12,0.14069725270981445,3.2099186064080825,1314,P2,all
15,0.13578858740974034,3.737154735490792,1314,P2,all
18,0.15665999102053701,4.517696647627841,1314,P2,all
21,0.14297744137261503,4.162771586414769,1314,P2,all
24,0.14179731044517607,4.550551873034403,1314,P2,all
27,0.1552305130808889,4.801398509749507,1314,P2,all
30,0.10566328925190205,3.151004234699105,1314,P2,all
33,0.17438132678046614,4.8599187694248664,1314,P2,all
36,0.12943665212704134,3.2913401251221144,1314,P2,all
39,0.12262826256117,3.124429779694803,1314,P2,all
42,0.14328053913519695,4.887523710812826,1314,P2,all
45,0.13390445366297862,3.572131648756651,1314,P2,all
48,0.12978789163724455,4.067124953070199,1314,P2,all
51,0.13653747540549874,4.656786950133887,1314,P2,all
54,0.10272964324294011,2.9282817662656426,1314,P2,all
57,0.07736536074993133,1.9309754592525696,1314,P2,all
60,0.08547059758645434,2.0708093805168786,1314,P2,all
63,0.08683636724537458,1.903177850967509,1314,P2,all
66,0.07609986836125532,1.5580044194489184,1314,P2,all
69,0.09302091779950793,1.8460808900250032,1314,P2,all
72,0.05014768203332508,0.9984244230311716,1314,P2,all
75,0.07945741467063061,1.4346433338955569,1314,P2,all
78,0.084482261382264,2.2405689567410225,1314,P2,all
81,0.05643560160435494,1.5245870891021696,1314,P2,all
84,0.07587210163347158,1.9382000788151799,1313,P2,all
87,0.06608509418742733,2.033549949017557,1313,P2,all
90,0.061638249126861305,1.565444366067807,1313,P2,all
93,0.07027665642162458,1.6258472725196471,1313,P2,all
96,0.04129586133989172,0.7376978822498289,1313,P2,all
99,0.057152732508317976,0.9478586936054422,1313,P2,all
102,0.06304319996710016,1.1816739995133827,1313,P2,all
105,0.05191780510739419,1.3218838866240459,1313,P2,all
108,0.051681721638213225,0.8681504982779241,1313,P2,all
111,0.06364065751109088,0.9589939086537993,1313,P2,all
114,0.04685624928641301,0.7212792565032347,1312,P2,all
117,0.033179644236786814,0.39446028832068725,1313,P2,all
120,0.055331606274578754,0.975547900266685,1313,P2,all
123,0.03718921961733807,0.4866067756243506,1313,P2,all
126,0.04279766329535884,0.6600386828352108,1312,P2,all
129,0.05112137346071991,0.7743515878256737,1313,P2,all
132,0.04282637429284423,0.946401649666814,1313,P2,all
135,0.05556187800960361,1.044295057814536,1313,P2,all
138,0.0308186376778934,0.645378104561033,1312,P2,all
141,0.03525287154174479,0.5695979754614473,1312,P2,all
144,0.01915691632969011,0.15226908053452007,1313,P2,all
147,0.02790620751697641,0.24682754279272578,1312,P2,all
150,0.016245105802568084,0.16202878108952704,1311,P2,all
153,0.02152309812780674,0.3081868056490421,1311,P2,all
156,0.031023821417188967,0.3144975216655381,1311,P2,all
159,0.01123549674786175,0.07710280738415735,1310,P2,all
