l,m,v,n,t,b
0,0.0003689749235466735,1.0350179351337387e-05,1336,Ks,all
3,0.20030107759032792,8.22079061679164,1336,P2,all
6,0.14885293979059366,4.113111407641122,1336,P2,all
9,0.14637629154834675,4.7462967941643655,1336,P2,all
12,0.06761765100849979,1.1475626699499109,1336,P2,all
15,0.13740931200769196,4.1823685892310465,1336,P2,all
18,0.08465111917887008,1.8062405477463754,1336,P2,all
21,0.07913408545233343,1.9872048134502314,1336,P2,all
24,0.09826102498596499,2.5530177574102755,1336,P2,all
27,0.09098181768010846,1.9559304879136985,1336,P2,all
30,0.11429831623790576,2.3590932466254992,1336,P2,all
33,0.08114156745412295,1.2872925687659407,1336,P2,all
36,0.0828691907165506,1.7399071913254591,1336,P2,all
39,0.09840722423717128,2.80554998126781,1336,P2,all
42,0.09242760437731225,2.9741257141895625,1336,P2,all
45,0.0631196107235035,1.3067529815127887,1336,P2,all
48,0.06887226574329741,1.7469078771008526,1336,P2,all
51,0.09033808912003771,1.9094159387578298,1336,P2,all
54,0.09322734645885254,1.7216154735292708,1336,P2,all
57,0.08144124943874494,1.7375681476395786,1336,P2,all
60,0.09095992341046646,2.8454308170256333,1336,P2,all
63,0.06312347596327854,1.3707500996193553,1336,P2,all
66,0.11669680554528632,3.3464284544928904,1336,P2,all
69,0.11186329005000994,2.757267250935756,1336,P2,all
72,0.09024062979373952,1.4778523633082479,1336,P2,all
75,0.09843407075160317,3.0256456754074916,1336,P2,all
78,0.06722250356252278,1.445875247817622,1336,P2,all
81,0.0762163198738479,1.5954864776900104,1336,P2,all
84,0.09200253665432448,2.95877512325904,1336,P2,all
87,0.05506863866234409,1.1907495298542987,1336,P2,all
90,0.06919619805620564,1.2779365136186975,1336,P2,all
93,0.043385362293847596,0.6858123747849039,1336,P2,all
96,0.05409947473406652,0.8729552157466334,1336,P2,all
99,0.08229784135142629,1.670569468092646,1336,P2,all
102,0.04181755557285828,0.7127489633693762,1336,P2,all
105,0.0669868805316054,1.626665765226999,1336,P2,all
108,0.0592274218115751,1.0361686244489563,1336,P2,all
111,0.05296371368605937,0.7985893509374534,1336,P2,all
114,0.07218145877893134,2.050060881226182,1336,P2,all
117,0.04652100550615795,0.886514351470245,1335,P2,all
120,0.03892163892525707,0.5594958477871487,1335,P2,all
123,0.05282062776245488,1.130732653026577,1335,P2,all
126,0.056599172759872945,1.028908227846901,1335,P2,all
129,0.044914407901554446,0.8167449470554459,1335,P2,all
132,0.03798985636647516,0.5471165171769171,1335,P2,all
135,0.051234289953232266,0.8163155042824557,1335,P2,all
138,0.043847007633052076,0.6278411957363701,1335,P2,all
141,0.04739890292766914,0.6742334058578402,1333,P2,all
144,0.03127949999329703,0.3440398134509733,1334,P2,all
147,0.08173474897033908,2.337544483977626,1333,P2,all
150,0.03250413849509732,0.43392620428713563,1332,P2,all
153,0.05504234381637816,1.0763877225731542,1332,P2,all
156,0.041078998244543266,0.5262550284890967,1332,P2,all
159,0.02970607125926678,0.3658912611273546,1331,P2,all
162,0.05485087180748094,1.1099220225068696,1331,P2,all
165,0.06218330630121401,1.879094622476765,1331,P2,all
168,0.03955084888731501,0.5881918424348116,1331,P2,all
171,0.026173897001423616,0.4662283352559633,1330,P2,all
174,0.018898784133339983,0.19058882278416664,1329,P2,all
177,0.01708786026621106,0.2247703967408561,1329,P2,all
180,0.02844653939041247,0.35160040759520006,1329,P2,all
183,0.04216093029193759,0.7798687278331892,1329,P2,all
186,0.041629648997587185,0.6968835991481352,1329,P2,all
189,0.05068358519491859,1.0282590380022796,1329,P2,all
192,0.03684471693458644,0.6991382456831784,1329,P2,all
195,0.058971379393594946,1.268505636304966,1329,P2,all
198,0.028071050261121357,0.34058258174239664,1329,P2,all
201,0.03794609589242137,0.8146903519622237,1329,P2,all
204,0.04496247607328946,0.7038198021881491,1329,P2,all
207,0.041043455647973806,0.7553034837239372,1328,P2,all
210,0.019488765282361067,0.21915174795015885,1327,P2,all
213,0.018729182011478624,0.28311238963604507,1327,P2,all
216,0.04793414383279941,1.1064838729598117,1327,P2,all
219,0.0540675514555402,1.1649337650372669,1326,P2,all
222,0.03725105101904242,0.621332617439308,1324,P2,all
225,0.03591744991631528,0.553354428052705,1324,P2,all
228,0.028046422820709377,0.5194698194717461,1320,P2,all
231,0.05774511809849598,0.9581878155334892,1319,P2,all
234,0.02952546199002749,0.38612713522792746,1317,P2,all
237,0.035188341354440746,0.5303858033089347,1317,P2,all
