l,m,v,n,t,b
195,0.032565275600293236,0.9240849224989318,1338,P2,all
198,0.05675605399794133,1.6693056462223725,1338,P2,all
201,0.007319919221212321,0.019778420239294665,1338,P2,all
204,0.0067068071740560104,0.019433452356481678,1338,P2,all
207,0.04433313500906222,1.5861864911132821,1337,P2,all
210,0.009479244504886264,0.04432434323025444,1337,P2,all
213,0.0066081269504571875,0.01679957035543147,1336,P2,all
216,0.014164807508391587,0.1080448727059591,1335,P2,all
219,0.007284926572444051,0.021174172392040946,1334,P2,all
222,0.009863132036922042,0.03652405463871343,1332,P2,all
225,0.016881319000198722,0.19248456306058634,1327,P2,all
228,0.007237772521370555,0.019505805702280336,1327,P2,all
231,0.010950558309143764,0.03746923736527606,1324,P2,all
234,0.016325822320343252,0.14275862195098826,1321,P2,all
237,0.007008200874046131,0.031051737513456558,1317,P2,all
240,0.006406968528978937,0.018113527593623946,1317,P2,all
243,0.008375568226586652,0.04382977296334384,1310,P2,all
246,0.0021494536800278166,0.004534195930173113,1296,P2,all
249,0.006125779545242451,0.017155995251670275,1284,P2,all
252,0.017120766512598976,0.1912583054013867,1282,P2,all
255,0.004912700300613544,0.010586062171509765,1281,P2,all
258,0.009370153690321823,0.06956089885536954,1281,P2,all
261,0.00806737437298891,0.04564199750667612,1279,P2,all
264,0.000881084778329387,0.0009929009844661901,1280,P2,all
267,0.020124420491529852,0.3609768765006127,1278,P2,all
270,0.01347447977949351,0.1365856013212213,1276,P2,all
273,0.01808997612613289,0.3330376327507116,1275,P2,all
276,0.012855264651745543,0.13465749969826113,1276,P2,all
279,0.00439650722279047,0.011852966108372014,1274,P2,all
282,0.01573542815955174,0.17756677114647842,1274,P2,all
285,0.018069573535425792,0.17954246183030867,1272,P2,all
288,0.006382028091377873,0.016587490001396615,1271,P2,all
291,0.007089152312142015,0.025247909161831505,1272,P2,all
294,0.010956534032899633,0.08130788354562002,1271,P2,all
297,0.013546304220476778,0.15925558791668107,1270,P2,all
0,0.27666943710445646,3.423201893037701,1351,P4,all
3,0.044596792306237414,0.2859067846811665,1351,P4,all
6,0.0379161942214744,0.24643989936720673,1351,P4,all
9,0.03713699045915081,0.23185395516208934,1351,P4,all
12,0.025492247810231305,0.07435100614146027,1351,P4,all
15,0.035450791416254374,0.185783174857816,1351,P4,all
18,0.021048275332698405,0.0923640570675287,1351,P4,all
21,0.02215213502418664,0.11148917068114197,1351,P4,all
24,0.029249630060371123,0.1999829897314261,1351,P4,all
27,0.028259037938191886,0.1478653458992728,1351,P4,all
30,0.020349877711344604,0.08045871967266535,1351,P4,all
33,0.024517817317242153,0.08813413928880043,1351,P4,all
36,0.018286538822855955,0.06026581864865843,1351,P4,all
39,0.027109095782455284,0.12979572429371694,1351,P4,all
42,0.029092881765117293,0.15741006691495965,1351,P4,all
45,0.0210425627283456,0.0874535782153071,1351,P4,all
48,0.03125831961102254,0.17723533071893013,1351,P4,all
51,0.028695050268743173,0.16253087128171623,1351,P4,all
54,0.019374146826430422,0.0778866054251405,1351,P4,all
57,0.02412572228367465,0.11908286686464535,1351,P4,all
60,0.02406572777987269,0.08966829183259298,1351,P4,all
63,0.028374273665461233,0.09985454189038191,1351,P4,all
66,0.014636465264827756,0.042485117843937284,1351,P4,all
69,0.014833836460452958,0.04612871049805654,1351,P4,all
72,0.016535651186919922,0.07147777924866305,1351,P4,all
75,0.017925681801842373,0.050791476187396344,1351,P4,all
78,0.016093530071386867,0.06131416865065229,1351,P4,all
81,0.017414469879114432,0.06147060940307715,1351,P4,all
84,0.01427129789255095,0.043527934340974433,1351,P4,all
87,0.014186829592276204,0.04024651332408099,1351,P4,all
90,0.015982354620132363,0.04263016915826473,1351,P4,all
93,0.010078158443050607,0.021364934401409776,1350,P4,all
96,0.01491747358375767,0.044890713805833156,1349,P4,all
99,0.010810047681568282,0.034937852453148635,1349,P4,all
102,0.008711531094169984,0.017500855183764756,1349,P4,all
105,0.013066720294665712,0.036825376410850194,1349,P4,all
108,0.01529015150881553,0.0406877051871166,1348,P4,all
111,0.014892652001702363,0.05447096728183564,1348,P4,all
114,0.012942906588440634,0.034455276709555956,1347,P4,all
117,0.01426894954663841,0.040031162450189776,1347,P4,all
120,0.01349809346623311,0.037471584097329036,1347,P4,all
123,0.014333834619284938,0.03573252209376053,1347,P4,all
126,0.01063417941337158,0.020291035418273852,1347,P4,all
129,0.012260609756566237,0.030143438355776826,1347,P4,all
132,0.014408403001393658,0.055548564196668385,1347,P4,all
135,0.011833293357612176,0.02551469160211153,1347,P4,all
138,0.008773781899920051,0.016785343271457656,1346,P4,all
141,0.010660301786537069,0.02342058696673135,1346,P4,all
144,0.009938325147193321,0.016237240870260437,1346,P4,all
147,0.009839737286677449,0.019676062203169246,1346,P4,all
150,0.011038893670847958,0.04531413295747877,1345,P4,all
153,0.008429464209113821,0.016586105452442924,1345,P4,all
156,0.008610498978662931,0.018243358780332227,1345,P4,all
159,0.009653608780623001,0.02427450952993042,1345,P4,all
162,0.007511612042407488,0.011477736841739352,1345,P4,all
165,0.01221894917542932,0.06066790313739833,1345,P4,all
168,0.013688028396356192,0.044858156054198066,1346,P4,all
171,0.009432650065724682,0.021783683921600894,1345,P4,all
174,0.013358633416903708,0.0333889912818708,1345,P4,all
177,0.0095330595450038,0.016990901817250388,1345,P4,all
180,0.012117745907711837,0.030002245582978117,1345,P4,all
183,0.016390839889328785,0.08416675908586427,1345,P4,all
186,0.006618500796042919,0.011620280283321436,1343,P4,all
189,0.009863055059750842,0.015215352079001978,1343,P4,all
192,0.01459082820037289,0.043375896477734134,1341,P4,all
195,0.00834071795273746,0.017645308361105227,1341,P4,all
198,0.012992914424019895,0.032241179332117294,1341,P4,all
201,0.0073946784819194375,0.011428131683294684,1341,P4,all
204,0.008800681786846834,0.01640987225927364,1341,P4,all
207,0.01115072592094822,0.027842926933580994,1340,P4,all
210,0.011319547232879913,0.029695079166384055,1340,P4,all
213,0.008284075339718856,0.015809521518534406,1339,P4,all
216,0.010356580836015051,0.022666239002197358,1338,P4,all
219,0.006902980439858063,0.008671213813469261,1336,P4,all
222,0.00887715520654026,0.014918662193016378,1335,P4,all
225,0.013204591087117029,0.037894937974734186,1335,P4,all
228,0.00808518834602822,0.01238366051982776,1334,P4,all
231,0.01006899206455411,0.01720496482257057,1333,P4,all
234,0.008267804263795446,0.01211932570596746,1330,P4,all
237,0.008428161941107681,0.014665759587242047,1330,P4,all
240,0.0066324585324058225,0.009514841744084708,1329,P4,all
243,0.006667195757711583,0.00994509829175615,1326,P4,all
246,0.0067519548966911425,0.015515369980855958,1326,P4,all
249,0.006462194551068564,0.009216779268947069,1326,P4,all
252,0.010546517210992043,0.023422848696492388,1326,P4,all
255,0.005824851247220504,0.006228365089290099,1324,P4,all
258,0.007575019178846648,0.012575444700009203,1324,P4,all
261,0.008757242106357518,0.013762410515335374,1324,P4,all
264,0.008150258971490533,0.019024751624571318,1324,P4,all
267,0.01073227278066135,0.026328560452535715,1324,P4,all
270,0.008907752412372509,0.017238448618144504,1321,P4,all
273,0.007242137768565196,0.01407665612622107,1317,P4,all
276,0.005009840309604933,0.007826888733094865,1317,P4,all
279,0.004675851790339958,0.004408672832657385,1317,P4,all
282,0.005316399867918494,0.012494925778001313,1316,P4,all
285,0.009987391810071418,0.021989731153050994,1314,P4,all
288,0.00751332612436213,0.01251158597475682,1314,P4,all
291,0.006740539214377096,0.010165597164276226,1313,P4,all
294,0.010030696922535545,0.017460060046783032,1313,P4,all
297,0.008240774331099114,0.014717769320129248,1313,P4,all
