l,m,v,n,t,b
192,0.026576553071829018,0.22140439299222733,1337,P2,all
195,0.02380365919270202,0.16694850839008138,1337,P2,all
198,0.01840931676078261,0.15787923365668816,1337,P2,all
201,0.011280357838886737,0.052618762961359936,1337,P2,all
204,0.015632973520755905,0.04932310697458856,1337,P2,all
207,0.00864062893534498,0.016513012255189828,1336,P2,all
210,0.02226708102255081,0.1121526245486731,1336,P2,all
213,0.006055266657383045,0.010316506736558062,1334,P2,all
216,0.007378509705236248,0.017774495398618917,1334,P2,all
219,0.010443926830984244,0.024981099228948374,1334,P2,all
222,0.009895877448330682,0.027612689046614992,1332,P2,all
225,0.01459333839896007,0.05308070741175948,1331,P2,all
228,0.002430330457284586,0.005352117439067704,1330,P2,all
231,0.008469541312426799,0.05551550810030936,1329,P2,all
234,0.008413215975757981,0.02837336796700283,1327,P2,all
237,0.015667959303067233,0.14135711645391766,1324,P2,all
240,0.006319902185445171,0.009762237786933954,1321,P2,all
243,0.009531671725354785,0.02408959717283722,1321,P2,all
246,0.005490586035472487,0.00925763412888408,1306,P2,all
249,0.003919620057004463,0.005423491179465391,1264,P2,all
252,0.004958253823818379,0.009522370403931474,1263,P2,all
255,0.0054717533129466905,0.011718308320957277,1264,P2,all
258,0.005716193552214923,0.010864518960964022,1263,P2,all
261,0.009037342414288508,0.029831174548008946,1264,P2,all
264,0.015031015785921777,0.10649909016315001,1263,P2,all
267,0.009697711542591346,0.06181194241198079,1263,P2,all
270,0.011183572365551276,0.0370552607372717,1262,P2,all
273,0.011032525872492701,0.042476557129798385,1260,P2,all
276,0.0052343910594831984,0.009141815082240183,1260,P2,all
279,0.005305973681730642,0.008030197636239488,1258,P2,all
282,0.003047574540145158,0.008091147955094144,1258,P2,all
285,0.0034597601285754585,0.009197283595789177,1258,P2,all
288,0.0065542386306161795,0.010124775486957567,1257,P2,all
291,0.006592748601983391,0.015044556075150657,1256,P2,all
294,0.005633158809035505,0.02042354016655717,1254,P2,all
297,0.009345135552057404,0.02179648886784736,1253,P2,all
0,0.2800545522782955,5.194419638644117,1343,P4,all
3,0.04856046866052069,0.4920057942226824,1343,P4,all
6,0.0434282845166921,0.3810530899955599,1343,P4,all
9,0.034661646375292995,0.19515739366831863,1343,P4,all
12,0.03272593632940751,0.2183127507039172,1343,P4,all
15,0.029450046478113417,0.22466336536602843,1343,P4,all
18,0.01960444560128073,0.13208690113307905,1343,P4,all
21,0.02443000516694623,0.12265742255051376,1343,P4,all
24,0.021145601563840506,0.11070830906554391,1343,P4,all
27,0.022741210634196766,0.1314143461454424,1343,P4,all
30,0.02359603441824342,0.11280719820603043,1343,P4,all
33,0.02077608043139837,0.14276312576703937,1343,P4,all
36,0.020735343835507736,0.14835653164736531,1343,P4,all
39,0.0337812247806488,0.22388342929438346,1343,P4,all
42,0.020180979298285478,0.1257480260071536,1343,P4,all
45,0.02234194539691739,0.1130507096591882,1343,P4,all
48,0.02207250642157229,0.12340146838885359,1343,P4,all
51,0.022291890107919786,0.09383983671059744,1343,P4,all
54,0.02219867600468855,0.12522956156752862,1343,P4,all
57,0.016789521420941027,0.06345919553254402,1343,P4,all
60,0.022640590978235658,0.15877416126221686,1343,P4,all
63,0.022017879412585477,0.11092836798178599,1343,P4,all
66,0.016111883423879154,0.05791016706229501,1343,P4,all
69,0.021021477176017232,0.1053743591337984,1343,P4,all
72,0.02015859465297775,0.13694229235630792,1343,P4,all
75,0.021489916553573296,0.16057224721163801,1343,P4,all
78,0.015643440328933562,0.05423965135352345,1343,P4,all
81,0.019629602719022834,0.13707967738758936,1343,P4,all
84,0.014674411838330419,0.05393548761868343,1343,P4,all
87,0.015306549580920955,0.08697799463883973,1343,P4,all
90,0.01690948059667247,0.07407894250709472,1343,P4,all
93,0.019932094054706407,0.11017620201646222,1342,P4,all
96,0.019848798658436497,0.1145756162553935,1342,P4,all
99,0.02591717190938159,0.20779482864079338,1342,P4,all
102,0.017582211295164765,0.12573266534537111,1342,P4,all
105,0.020383099197096206,0.11551957271527438,1342,P4,all
108,0.017296871993063845,0.10441914664554983,1342,P4,all
111,0.0161422150748625,0.08021994785651414,1342,P4,all
114,0.015582942370995641,0.11893314378654657,1342,P4,all
117,0.010914431233693508,0.04504052464543283,1342,P4,all
120,0.009930444749139117,0.05286514914390604,1342,P4,all
123,0.010838962639566444,0.031821186863638586,1342,P4,all
126,0.006393122856638658,0.013601940230134441,1342,P4,all
129,0.012790194980550335,0.06484763664746325,1342,P4,all
132,0.013932389267319035,0.05678419717073624,1342,P4,all
135,0.015473225470295419,0.09492974130950917,1342,P4,all
138,0.01803478313133675,0.09890868217578992,1340,P4,all
141,0.011389867791250218,0.0349807532119803,1340,P4,all
144,0.017172504711341904,0.0653947573667492,1340,P4,all
147,0.0141501956112024,0.04537002213920687,1340,P4,all
150,0.012120721082704877,0.03033899047033313,1340,P4,all
153,0.007757640222965688,0.017472903517266346,1340,P4,all
156,0.006448759821737695,0.010172075741867022,1340,P4,all
159,0.007154680581588908,0.01566503328209803,1340,P4,all
162,0.015975187559736974,0.049375689826571145,1340,P4,all
165,0.006927448714624154,0.010585415446370216,1340,P4,all
168,0.012953849207598971,0.04617116830142657,1341,P4,all
171,0.011372422926984906,0.03324034938866822,1341,P4,all
174,0.016793882799683805,0.06145404731616614,1341,P4,all
177,0.012181421636277627,0.029380333548512043,1341,P4,all
180,0.012776707027363977,0.04291617773333085,1341,P4,all
183,0.012650629870593164,0.06389938049967046,1339,P4,all
186,0.010836376290790255,0.035102777655043674,1339,P4,all
189,0.014040630140774288,0.052075229841646815,1338,P4,all
192,0.014535744394506474,0.06260984899743417,1338,P4,all
195,0.014353277371306502,0.07190661495172422,1338,P4,all
198,0.01401629246613447,0.0703165562763797,1338,P4,all
201,0.01002639641282241,0.031603476938237236,1338,P4,all
204,0.01134553982548667,0.03425753069082023,1338,P4,all
207,0.012471079963539213,0.0513904153679706,1338,P4,all
210,0.0154724585414687,0.0678105697209031,1338,P4,all
213,0.009446830114088551,0.034955627012505146,1337,P4,all
216,0.00886596837810581,0.027883103194044825,1337,P4,all
219,0.008947208586445276,0.0332731233947808,1337,P4,all
222,0.01798378039226848,0.1091083136328045,1336,P4,all
225,0.014633740030811259,0.07562992410500381,1336,P4,all
228,0.01021150027177767,0.055250946352579454,1336,P4,all
231,0.009021457473175705,0.050081576701127506,1335,P4,all
234,0.009750209530956958,0.03514820386833836,1333,P4,all
237,0.01328750723552656,0.058398147251134146,1331,P4,all
240,0.014741407474056696,0.06135575411992835,1331,P4,all
243,0.013572134906995747,0.0760248144332731,1330,P4,all
246,0.008776445734799692,0.02332981851221504,1330,P4,all
249,0.010463925260792506,0.044835269905835994,1329,P4,all
252,0.009390550995197219,0.03493622513662309,1329,P4,all
255,0.007032841231647954,0.020530720744561044,1329,P4,all
258,0.003945539714363288,0.006169027728112295,1328,P4,all
261,0.00774099418266493,0.016060569759805514,1326,P4,all
264,0.007475285670734658,0.02051302361519338,1325,P4,all
267,0.011194090709320375,0.02933689561014825,1324,P4,all
270,0.007903172457398659,0.014159195663099979,1322,P4,all
273,0.013567785688043408,0.04731012105931031,1316,P4,all
276,0.010152430195209908,0.04550817534492904,1313,P4,all
279,0.010602549010568028,0.054911840947268815,1313,P4,all
282,0.007773556291572227,0.027414961903499853,1313,P4,all
285,0.007243066995744969,0.028068422032117357,1310,P4,all
288,0.008804178011469897,0.05923922371741677,1309,P4,all
291,0.009467153423933535,0.08836605463269116,1307,P4,all
294,0.010870931859310342,0.09327599118386964,1307,P4,all
297,0.009069195368958076,0.055348479955881685,1307,P4,all
