l,m,v,n,t,b
0,0.00034776206039647677,6.326314383018191e-06,1345,Ks,all
3,0.12314634912561126,3.5439981117273733,1345,P2,all
6,0.07910021407356554,1.5047292198587066,1345,P2,all
9,0.08396183877743577,1.3955864383467635,1345,P2,all
12,0.12358884553693153,2.7304421945517108,1345,P2,all
15,0.09393973439123729,1.8656430624669167,1345,P2,all
18,0.10322366489281518,2.17139206204341,1345,P2,all
21,0.08753285074659262,2.7511836966877006,1345,P2,all
24,0.08069728540217752,1.775389721157925,1345,P2,all
27,0.09655535133399068,1.7776043052718271,1345,P2,all
30,0.08170908529791741,1.1931480338725224,1345,P2,all
33,0.07037533831843254,1.2439302265826941,1345,P2,all
36,0.06755006209702802,1.3002527488053195,1345,P2,all
39,0.11563451944854626,2.762536580005831,1345,P2,all
42,0.0833106554819219,2.203401614089426,1345,P2,all
45,0.07392163219722145,1.7483843784226745,1345,P2,all
48,0.0867221128829094,2.975139772516176,1345,P2,all
51,0.0688086564810867,1.3047354579122914,1345,P2,all
54,0.10038045332004972,2.873352904125092,1345,P2,all
57,0.06330833421362457,1.317748466657299,1345,P2,all
60,0.07861561769607703,1.7194444606209898,1345,P2,all
63,0.05367909420673109,0.9945537521309875,1345,P2,all
66,0.08618991624362375,2.2733395275407022,1345,P2,all
69,0.051167927368471824,0.684023004030647,1345,P2,all
72,0.04960700825304962,0.6448488991619526,1345,P2,all
75,0.029201744259632414,0.3417466182849176,1345,P2,all
78,0.015774771406445967,0.1726950330120443,1345,P2,all
81,0.02274676107237575,0.22141948759599597,1345,P2,all
84,0.035747984450700446,0.6979949971468896,1345,P2,all
87,0.040502460558474444,0.8935246527315108,1345,P2,all
90,0.04408346812745518,0.6928514815928737,1345,P2,all
93,0.048664792624938606,0.880340074623222,1345,P2,all
96,0.03360641363222138,0.5425618317568477,1345,P2,all
99,0.01564848166795905,0.11438305019959624,1345,P2,all
102,0.04202118896451577,0.5959518855249003,1345,P2,all
105,0.0492351557149505,0.8027059772376582,1345,P2,all
108,0.015557621140418929,0.09612322818135398,1345,P2,all
111,0.01367636378456153,0.05992520723232782,1345,P2,all
114,0.04051974421270801,0.7194148219133791,1345,P2,all
117,0.04620037124473315,1.0558709786019536,1345,P2,all
120,0.03794861599967533,0.5867175409998293,1345,P2,all
123,0.010590523943008882,0.055934904588801085,1345,P2,all
126,0.012543197533661147,0.09054802182749419,1345,P2,all
129,0.032504600822179944,0.5129240031666904,1345,P2,all
132,0.01208642025079853,0.09245651440611015,1345,P2,all
135,0.020253932816113998,0.346791259619948,1344,P2,all
138,0.016899237106351588,0.14277266685325837,1344,P2,all
141,0.015421906333252595,0.12183623609807594,1344,P2,all
144,0.027565960779417878,0.49994288038806134,1344,P2,all
147,0.04873639778131362,2.095265261475265,1343,P2,all
150,0.04193087204269917,1.9825077504060218,1341,P2,all
153,0.009260277122423215,0.04766330419274855,1341,P2,all
156,0.05036035419408888,1.1869892359116363,1341,P2,all
159,0.05551879190982874,2.3589816211165653,1340,P2,all
162,0.026306464419472594,0.6470957846754586,1340,P2,all
165,0.03340602765581696,0.9027401469264321,1339,P2,all
168,0.004719099554872117,0.015465986122654306,1339,P2,all
171,0.05925460471277553,3.0185824391488287,1338,P2,all
174,0.04979008062326266,1.1506613778717882,1339,P2,all
177,0.014806487173125066,0.0988362959318842,1339,P2,all
180,0.007205906360648547,0.05585380848455498,1338,P2,all
183,0.00735741834194562,0.05107598504438243,1337,P2,all
186,0.005469470654289441,0.019636164049219897,1336,P2,all
189,0.028229389808032995,0.7071843980030391,1336,P2,all
192,0.006828152518589914,0.02912585112690655,1335,P2,all
195,0.019032040756748157,0.2696503748987533,1334,P2,all
198,0.0048388454219304815,0.020471477051269137,1334,P2,all
201,0.025394655639161108,0.7124868412053111,1334,P2,all
204,0.03378909782549363,0.9785591455657876,1334,P2,all
207,0.0188274919294232,0.20014821564135926,1334,P2,all
210,0.018729964055829145,0.20725666266439147,1333,P2,all
213,0.052814351479415995,2.096932834628712,1333,P2,all
