l,m,v,n,t,b
0,0.0003332902247391851,3.4640871692401207e-06,1337,Ks,all
3,0.11700623706350342,2.143437309748778,1337,P2,all
6,0.125959001758288,2.9559398365438843,1337,P2,all
9,0.1015667692072062,1.8691306012202582,1337,P2,all
12,0.09689323531426508,2.042386659390207,1337,P2,all
15,0.08689825251575511,1.5286053141077183,1337,P2,all
18,0.09695199260363832,2.7348332498960786,1337,P2,all
21,0.10211662218095229,1.5338816429966584,1337,P2,all
24,0.0847233806281497,1.906426656113459,1337,P2,all
27,0.11683190549213221,3.0026519788651167,1337,P2,all
30,0.0776830612975135,1.7700480164123233,1337,P2,all
33,0.090297349994237,1.1280186210626222,1337,P2,all
36,0.06922021680646123,1.3026226098413871,1337,P2,all
39,0.04451969835081825,0.4637826125290097,1337,P2,all
42,0.05447176890802397,1.031036143491279,1337,P2,all
45,0.05555170665968396,0.9729535045794924,1337,P2,all
48,0.06841399468028865,1.871261370454761,1337,P2,all
51,0.05013344662267112,0.8324127018037375,1337,P2,all
54,0.051401872706972766,0.684575105032445,1337,P2,all
57,0.03306069127185605,0.5971718189394278,1337,P2,all
60,0.046378201816022965,0.8684247069590264,1337,P2,all
63,0.04178008987061086,0.6135727122889998,1337,P2,all
66,0.026189959635619226,0.3864539784127452,1337,P2,all
69,0.03667612609615161,0.386690370734155,1337,P2,all
72,0.015713746835884577,0.1451791288930127,1337,P2,all
75,0.03244019544020734,0.9781237803835824,1336,P2,all
78,0.022256783747749382,0.28605196517150144,1335,P2,all
81,0.02076210036403625,0.12860621937792796,1335,P2,all
84,0.0327644846811141,0.4003200068862883,1335,P2,all
87,0.023914810602456604,0.3218569764088494,1334,P2,all
90,0.025625032966976928,0.3076142543105786,1333,P2,all
93,0.03154377484013338,0.4885140721646219,1332,P2,all
96,0.026211126094688245,0.3980601864457769,1329,P2,all
99,0.039368464382734045,0.6921917816938067,1320,P2,all
102,0.08485763569953514,6.254434688324405,1320,P2,all
105,0.02226039942220018,0.35108803460095017,1321,P2,all
108,0.031422410213514336,0.6709966380738404,1320,P2,all
111,0.014913879179826625,0.20075965751337113,1319,P2,all
114,0.023097869002818718,0.20895781607260655,1319,P2,all
117,0.029679116032879174,0.44237994590435037,1319,P2,all
120,0.024737560169250813,0.29521560651218537,1319,P2,all
123,0.024160686847952494,0.512194775859146,1319,P2,all
126,0.016448574101045894,0.1709757383006667,1319,P2,all
129,0.030755027398812057,0.6334958034946523,1319,P2,all
132,0.022817812460501404,0.29661182186015744,1320,P2,all
135,0.026510585881220877,0.7819356423682968,1320,P2,all
138,0.03375517021752709,0.6570329786845492,1319,P2,all
141,0.02025443390514491,0.22204147219651235,1320,P2,all
144,0.019465120689511527,0.23174617360504537,1319,P2,all
147,0.030312626087076633,0.4711842906461314,1319,P2,all
150,0.03215550685399733,0.7601451664062517,1319,P2,all
153,0.018910629056965726,0.3028622083480403,1318,P2,all
156,0.03180894062602755,0.5324674751139856,1318,P2,all
159,0.02711358071932486,0.5205249218376441,1318,P2,all
162,0.026798269744090178,0.6184658434638535,1318,P2,all
165,0.03270177372705646,0.7216613444717298,1318,P2,all
168,0.024612050992001658,0.30953687923332435,1316,P2,all
171,0.023294425614355862,0.32755112282773935,1315,P2,all
174,0.020567616205810324,0.2737427261494631,1315,P2,all
177,0.029197075355159134,0.5882619823879283,1315,P2,all
180,0.026069903447734626,0.3862149852435907,1315,P2,all
183,0.03967432048658097,1.2362069576009176,1314,P2,all
186,0.019420967765904053,0.424675258801276,1314,P2,all
189,0.020299525060191656,0.22596098332790063,1314,P2,all
192,0.02198815523212504,0.35130398856642586,1312,P2,all
195,0.01448279526857378,0.21000021938763774,1312,P2,all
198,0.02216312424955697,0.27592419298888615,1312,P2,all
201,0.01472873377064902,0.15381138544268824,1312,P2,all
204,0.025420037473292387,0.5479536263466298,1311,P2,all
207,0.013773234462445246,0.1878544753240539,1310,P2,all
210,0.04104153373846687,1.6429691316200579,1310,P2,all
213,0.028786544918515466,0.49967210213546687,1310,P2,all
216,0.017591812881758952,0.2348901058439278,1309,P2,all
219,0.013658820998300947,0.11774051019893936,1309,P2,all
222,0.011454751387864661,0.09230126316887588,1307,P2,all
225,0.027906035203072638,0.623417190973751,1307,P2,all
228,0.01971723871563602,0.3548742114560735,1306,P2,all
231,0.02653626827395018,0.6459629545391761,1305,P2,all
