l,m,v,n,t,b
0,0.0016819054555339262,7.061243953407622e-06,1357,Ks,all
3,0.12636414243658917,0.22389263173006171,1357,P2,all
6,0.09563064170406463,0.14285725086383144,1357,P2,all
9,0.08780084038880305,0.12605232246822637,1357,P2,all
12,0.08890389905245094,0.08850438529534513,1357,P2,all
15,0.08240949440752561,0.09652137834805592,1357,P2,all
18,0.07626799893083104,0.11304756643976778,1357,P2,all
21,0.07713087929313633,0.11245327843066028,1357,P2,all
24,0.07562629183896764,0.10658447988521201,1357,P2,all
27,0.07231482838879545,0.08086720495507611,1357,P2,all
30,0.0723707869667075,0.10342058971922946,1357,P2,all
33,0.07717718619194629,0.13919164235986936,1357,P2,all
36,0.07209756906796687,0.08399076800105056,1357,P2,all
39,0.0617895981692327,0.07514595487672547,1357,P2,all
42,0.06523961955088725,0.0907038530780646,1357,P2,all
45,0.055495449763815645,0.06879092295320462,1357,P2,all
48,0.05247622981719733,0.04464314227245003,1357,P2,all
51,0.04938237085167559,0.0418502640836558,1357,P2,all
54,0.04907903191837693,0.06620668405718534,1357,P2,all
57,0.04605896284032693,0.07228144790118633,1357,P2,all
60,0.038499658187831666,0.027970709324199514,1357,P2,all
63,0.03525847343773713,0.05869897590646148,1357,P2,all
66,0.03449411468112864,0.04702960616505372,1356,P2,all
69,0.020902299490731878,0.004644975470686175,1355,P2,all
72,0.019945071586985413,0.011303489498050608,1353,P2,all
75,0.016479713289406808,0.010384167282951594,1353,P2,all
78,0.015321103873048737,0.018713829820491815,1351,P2,all
81,0.014086176918865297,0.027968393659691105,1350,P2,all
84,0.008580387325423463,0.01579055085553056,1351,P2,all
87,0.004000527313698812,0.003165012863879645,1350,P2,all
90,0.00436736803490854,0.005637189795342915,1350,P2,all
93,0.0030987836968236096,0.008108495132060302,1349,P2,all
96,0.005336426239831685,0.03442083322292139,1345,P2,all
99,0.00040188994894756945,0.00021384656313016602,1325,P2,all
102,0.0010996038133210578,0.0014047968942638939,1325,P2,all
105,0.0066425788363290985,0.03003448088189867,1324,P2,all
108,0.005551686530217914,0.03128487710442894,1324,P2,all
111,0.006483418276802871,0.022240411292842,1323,P2,all
114,0.0054245543198993725,0.021041038806172828,1324,P2,all
117,0.004507779076131125,0.004028907664470229,1322,P2,all
120,0.006870717935615326,0.01801651888938908,1323,P2,all
123,0.0045971979919601095,0.007291325411715518,1322,P2,all
126,0.015390810710855515,0.03922936593852795,1322,P2,all
129,0.016986287424667623,0.13594082276774563,1322,P2,all
132,0.013284544139709663,0.09226981661016385,1323,P2,all
135,0.015775596751169588,0.1058222021659504,1323,P2,all
138,0.018679671123004685,0.08808186814197425,1322,P2,all
141,0.019326402039786864,0.0870682923395719,1323,P2,all
144,0.020720650937244824,0.1098979169281988,1323,P2,all
147,0.015287656045467791,0.034933496154849,1324,P2,all
150,0.021512450595865196,0.1795893643708604,1324,P2,all
153,0.024055775120542803,0.10821704445087085,1323,P2,all
156,0.02387771810303751,0.0916372859452087,1323,P2,all
159,0.024036092824037368,0.08541675642749492,1324,P2,all
162,0.024521919428612968,0.03215189592742571,1323,P2,all
165,0.02519508770122936,0.06095073541297617,1323,P2,all
168,0.030655651023439878,0.09338820400818444,1323,P2,all
171,0.03411559904304009,0.19498285397233284,1324,P2,all
174,0.030775013764365797,0.1569148963285176,1324,P2,all
177,0.03753153685330964,0.14096609044096065,1324,P2,all
180,0.03355624085050262,0.09830561954412362,1323,P2,all
183,0.029347159588376255,0.031644308003881225,1323,P2,all
186,0.03197275164112512,0.05642522320126159,1324,P2,all
189,0.036094668181006456,0.07587944151475733,1325,P2,all
192,0.03848988298013883,0.1378426922347658,1324,P2,all
195,0.04086158924053367,0.15288503883196478,1325,P2,all
198,0.04439421170245693,0.12000744674943853,1324,P2,all
201,0.034109778043223314,0.057871462743698414,1324,P2,all
204,0.03271689236450408,0.018391244108344248,1323,P2,all
207,0.04110260922294453,0.0685605538184656,1324,P2,all
210,0.04241548637724965,0.08160204338981968,1323,P2,all
213,0.043710780320982134,0.13350065340958336,1321,P2,all
216,0.03769418323628914,0.07864516425304861,1323,P2,all
219,0.03862150959106528,0.08111234112151991,1323,P2,all
222,0.04046608276334781,0.05513662513069542,1323,P2,all
225,0.035369155468649716,0.04501045736369444,1322,P2,all
228,0.03344792266345091,0.06316913096317851,1323,P2,all
231,0.02958770856605158,0.04476056086177988,1321,P2,all
234,0.04649907773373067,0.18843511588963707,1320,P2,all
237,0.034846543332150856,0.06295513225155658,1318,P2,all
240,0.031829065471282024,0.03726587436809031,1318,P2,all
243,0.035252052077082416,0.10104429077319951,1318,P2,all
246,0.035420669180384834,0.10470287399232699,1318,P2,all
249,0.028413794323818815,0.019893743541233053,1318,P2,all
252,0.02470249089414538,0.014158012320651916,1316,P2,all
255,0.023952075210389587,0.014571503783121395,1316,P2,all
258,0.021199246325070812,0.019823497383676555,1315,P2,all
261,0.016151744849538654,0.00469079507698768,1313,P2,all
264,0.018302950014450266,0.007481399688631775,1311,P2,all
267,0.028091036696037117,0.11385029995523684,1306,P2,all
270,0.017488105705794094,0.008602025512725117,1302,P2,all
273,0.01729484118184949,0.008165683412046536,1301,P2,all
276,0.04268521093395045,0.7276753989340468,1297,P2,all
279,0.03431450909054716,0.6705799877427652,1293,P2,all
282,0.0161774060007247,0.011299148789647462,1290,P2,all
285,0.025492196809536856,0.22581708746547968,1289,P2,all
288,0.03365498865636973,0.8805933012976287,1289,P2,all
291,0.020005454550621665,0.21392408457941173,1288,P2,all
294,0.009437779978918304,0.00910084738402863,1286,P2,all
297,0.010033656846372854,0.012496326952808601,1284,P2,all
0,0.0943379797126893,0.26084810730058183,1357,P4,all
3,0.017854100161618668,0.02464532285087772,1357,P4,all
6,0.014050819154435833,0.01952669040751863,1357,P4,all
9,0.011878046828408853,0.015982180692129727,1357,P4,all
12,0.012367445433450376,0.01371503463518571,1357,P4,all
15,0.011104764221721903,0.012980823023407735,1357,P4,all
18,0.009905362659975764,0.013443310448868545,1357,P4,all
21,0.010782605395258127,0.011085980793898758,1357,P4,all
24,0.011029842340999924,0.015441209517772232,1357,P4,all
27,0.008878565349118827,0.007932047534296452,1357,P4,all
30,0.010305383800890022,0.011295545978345806,1357,P4,all
33,0.010791331855572475,0.013905954491003665,1357,P4,all
36,0.01064977413894625,0.01333535271853026,1357,P4,all
39,0.007499016626816017,0.005703634638668504,1357,P4,all
42,0.008762533726486244,0.008940284874568397,1357,P4,all
45,0.0069916791802150866,0.005818047543189465,1357,P4,all
48,0.007022074301216832,0.005225961196110574,1357,P4,all
51,0.007011522668151257,0.005109630401976207,1357,P4,all
54,0.00690973768023029,0.004669169842020558,1357,P4,all
57,0.00733830341679619,0.0056073226976965,1357,P4,all
60,0.007329451769093985,0.005324762918100899,1357,P4,all
