l,m,v,n,t,b
0,0.00039316907724417646,9.84540724944021e-06,1353,Ks,all
3,0.15589297207616132,3.961629113854825,1353,P2,all
6,0.14816526925331025,5.304502097094109,1353,P2,all
9,0.13245917568643314,2.970521821350528,1353,P2,all
12,0.16121599269813838,7.3399117090151975,1353,P2,all
15,0.08875700019633306,0.8239806122947603,1353,P2,all
18,0.16816343996124586,13.12218167908127,1353,P2,all
21,0.12991942926607977,4.292775209944387,1353,P2,all
24,0.12124096735042098,3.231423148781788,1353,P2,all
27,0.08094502089712405,0.7459076289911167,1353,P2,all
30,0.14730398467137543,6.098439913441844,1353,P2,all
33,0.10065984511654395,1.395237620620944,1353,P2,all
36,0.13837205594890087,5.880030163441294,1353,P2,all
39,0.11623825052254942,3.4357118734321634,1353,P2,all
42,0.11208771323342914,3.8940382989409477,1353,P2,all
45,0.08171521395095907,0.9160990629521089,1353,P2,all
48,0.11366611929153785,5.7820411318102725,1353,P2,all
51,0.048911127759366,0.3523872703340882,1353,P2,all
54,0.08196689078421682,2.659336392160748,1353,P2,all
57,0.0997662864872652,5.921745707979029,1353,P2,all
60,0.09634788790324873,7.361641649769536,1353,P2,all
63,0.06006752227193545,1.4106356104691922,1353,P2,all
66,0.07557321101634525,2.7946331140193816,1353,P2,all
69,0.09569964375250883,2.2660097335462006,1353,P2,all
72,0.04489024316139192,0.9017395795352846,1353,P2,all
75,0.08179465136224302,4.630111471312413,1353,P2,all
78,0.11217440030230767,9.181700527428422,1352,P2,all
81,0.13356733930399337,17.5120663709452,1351,P2,all
84,0.08033111694411398,6.371125205213577,1350,P2,all
87,0.055401678834237134,1.7710520555116125,1350,P2,all
90,0.0015067879123771206,0.0020669024260417746,1349,P2,all
93,0.00677864684957979,0.022656992162657652,1348,P2,all
96,0.035132334295959744,0.6542723346655945,1346,P2,all
99,0.01250689501935029,0.1547356595107138,1334,P2,all
102,0.006738759293304049,0.057942883798424105,1334,P2,all
105,0.010526465042336633,0.0499912727503126,1334,P2,all
108,0.010383283847359382,0.0744837283413515,1334,P2,all
111,0.0188105525642938,0.20464210979581732,1334,P2,all
114,0.016713074137126877,0.16346029802233938,1334,P2,all
117,0.017774572858299663,0.1735817221766816,1334,P2,all
120,0.02592169653042767,0.2910793926473522,1335,P2,all
123,0.0020948740296709823,0.003099999842980624,1335,P2,all
126,0.009186548726989586,0.04926792868246853,1335,P2,all
129,0.001207574960639306,0.0009719505612820837,1335,P2,all
132,0.0084504704304702,0.05061390659366121,1335,P2,all
135,0.018265873662133645,0.282390717736302,1335,P2,all
138,0.004925518155567352,0.014043549020818289,1335,P2,all
141,0.01069965657447928,0.03845712082498852,1335,P2,all
144,0.011470135785113049,0.04554390912788286,1335,P2,all
147,0.0189610631686013,0.26577128177760506,1335,P2,all
150,0.01858189962008542,0.1529213849563369,1335,P2,all
153,0.010499751134413204,0.049091500302106836,1335,P2,all
156,0.014237489776558015,0.09857309978276459,1336,P2,all
159,0.013715901631603269,0.16224969400264386,1336,P2,all
162,0.002474077300118118,0.0026762379116850713,1336,P2,all
165,0.01619149023759399,0.19336974042280658,1336,P2,all
168,0.03018806376662585,0.4699038704457017,1336,P2,all
171,0.016278117545275163,0.19024287908457693,1335,P2,all
174,0.01449231037333806,0.09624437144005223,1335,P2,all
177,0.016288763880029384,0.16792777233970096,1336,P2,all
180,0.019299031178218667,0.11369755867636684,1336,P2,all
183,0.02371172695870226,0.21125821203805784,1335,P2,all
186,0.02277342750450445,0.13034184574299196,1335,P2,all
189,0.01644135425730273,0.07557824695355624,1335,P2,all
192,0.01574669168263167,0.17169741473239322,1333,P2,all
195,0.01014829527327837,0.030198839194442148,1333,P2,all
198,0.025309467560482836,0.14759484173066478,1333,P2,all
201,0.0320808807864862,0.4856319873592054,1333,P2,all
204,0.03343516874493233,0.4216279535925696,1333,P2,all
207,0.024050725735746438,0.21290883988468418,1333,P2,all
210,0.005902660907146952,0.012573639197157045,1333,P2,all
213,0.011548693251797821,0.03325066560361272,1333,P2,all
216,0.02989798937375935,0.3854415473674939,1332,P2,all
219,0.01775465805017378,0.07974038806935338,1331,P2,all
222,0.034860176937887476,0.30675109644364534,1330,P2,all
225,0.009368537394170595,0.021713263099403638,1330,P2,all
228,0.02033965076933451,0.2662178220637035,1328,P2,all
231,0.014400397061477157,0.05960327142827166,1328,P2,all
234,0.030831495785068833,0.42730772985313253,1326,P2,all
237,0.02417677997526392,0.3771845129237456,1323,P2,all
