l,m,v,n,t,b
0,0.003195654849855534,5.933926916278433e-05,1344,Ks,all
3,0.1424872278603237,0.3013486935998447,1344,P2,all
6,0.10799167653181173,0.2397963023718265,1344,P2,all
9,0.09051783956583773,0.14496638760665803,1344,P2,all
12,0.09458323136247038,0.213186244287394,1344,P2,all
15,0.08572201833444418,0.10811444663829965,1344,P2,all
18,0.09026249422760542,0.1659590561467375,1344,P2,all
21,0.08700594526644326,0.17245967797105738,1344,P2,all
24,0.0854925975924575,0.17052014319749945,1344,P2,all
27,0.0840373952632702,0.16662370701209867,1344,P2,all
30,0.0810624896957532,0.15252834547805513,1344,P2,all
33,0.08958540717519121,0.160168196347397,1344,P2,all
36,0.0810414225734645,0.12085425223355661,1344,P2,all
39,0.06888776592348024,0.10201715914205048,1344,P2,all
42,0.08335725362108469,0.20011051107375705,1344,P2,all
45,0.0835038894891971,0.16807155755654302,1344,P2,all
48,0.09104688019816566,0.1888899894927863,1344,P2,all
51,0.08140527458137621,0.14078352705660752,1344,P2,all
54,0.07891045049217635,0.10986623093725643,1344,P2,all
57,0.0835670279140904,0.11896579448949372,1344,P2,all
60,0.08000073763393459,0.13795732085856435,1344,P2,all
63,0.07335562366249761,0.09291000683768919,1344,P2,all
66,0.07074684809154652,0.09082090049863592,1344,P2,all
69,0.0786873284901976,0.09574707261898108,1344,P2,all
72,0.07833051069475175,0.12017803515964057,1344,P2,all
75,0.07786759549365413,0.11287286241437212,1344,P2,all
78,0.07710797262987172,0.12930917454969482,1344,P2,all
81,0.07182840959768136,0.12818289295824498,1344,P2,all
84,0.07025072352751033,0.1043637739108479,1343,P2,all
87,0.07515641589378257,0.1192999509076035,1343,P2,all
90,0.0741441887910979,0.08515464444439935,1342,P2,all
93,0.07695586897227889,0.16748653212611464,1341,P2,all
96,0.06902033729388937,0.07513849784445763,1340,P2,all
99,0.06660114509022366,0.0666646483590957,1340,P2,all
102,0.061984873532108554,0.06324629406367215,1340,P2,all
105,0.07293630468733878,0.16449316636848116,1340,P2,all
108,0.063010140872692,0.07409906197984406,1340,P2,all
111,0.06010770066537889,0.05784685063851382,1340,P2,all
114,0.0642976563074919,0.08059517387726012,1340,P2,all
117,0.06107027698499398,0.07767075730540302,1340,P2,all
120,0.05866832417073542,0.06406790187980978,1340,P2,all
123,0.06080765324144925,0.06461169058506326,1340,P2,all
126,0.0697268179415981,0.11823848749206606,1340,P2,all
129,0.0582176686385041,0.06990023357793813,1339,P2,all
132,0.059948283249306844,0.0534613024735374,1339,P2,all
135,0.062221063679190405,0.07975923283996446,1339,P2,all
138,0.05718589806113167,0.08371497687867308,1337,P2,all
141,0.057638565143551874,0.06560233304825483,1337,P2,all
144,0.055367839002861165,0.046049114942613725,1337,P2,all
147,0.05517198078657075,0.05699524421328494,1337,P2,all
150,0.05602672517491808,0.07400192678544111,1337,P2,all
153,0.059359514277340715,0.06510243914310596,1337,P2,all
156,0.057871105076777604,0.11355609231243893,1336,P2,all
159,0.051569547055178605,0.05074705108179689,1336,P2,all
162,0.057334773795574,0.05776476722178724,1336,P2,all
165,0.047672295669362874,0.034374692098665866,1336,P2,all
168,0.05915631775874079,0.05899873830058499,1336,P2,all
171,0.05040255125849411,0.042739901834735416,1335,P2,all
174,0.055924033086052156,0.06695880682578662,1335,P2,all
177,0.046863090225973646,0.0502003932042095,1335,P2,all
180,0.05064364717132747,0.05182795202801181,1334,P2,all
183,0.0443290568906575,0.03541557159429167,1333,P2,all
186,0.05176350791907217,0.03885600587992729,1333,P2,all
189,0.04908316790461256,0.04377738244058636,1331,P2,all
192,0.04516825030123468,0.040033261169857594,1331,P2,all
195,0.04602660733116766,0.04950368560909081,1330,P2,all
198,0.04951025584027786,0.05768686474326294,1330,P2,all
201,0.045309008127568356,0.04279061616691389,1330,P2,all
204,0.05129689258590582,0.055562930128273035,1330,P2,all
207,0.04646685508500509,0.04256502342061102,1329,P2,all
210,0.050231144337122106,0.05077999401733958,1327,P2,all
213,0.049357759207756584,0.05885637290036822,1326,P2,all
216,0.04498158511012951,0.03696671022553425,1325,P2,all
219,0.04113145190321845,0.03793527215485705,1324,P2,all
222,0.04327410143633779,0.03945720090155547,1324,P2,all
225,0.048879704100178945,0.05320721461372987,1323,P2,all
228,0.044051171788178696,0.037087450669272486,1320,P2,all
231,0.04830722327304333,0.044257142185768726,1319,P2,all
234,0.04853769273653143,0.060477852301649364,1316,P2,all
237,0.04691511304335929,0.0668020416939523,1313,P2,all
240,0.044296929033097135,0.04977324088154057,1313,P2,all
243,0.04044621544479257,0.049660979418749515,1307,P2,all
246,0.050689557394033684,0.053609881173915824,1299,P2,all
249,0.057176169594075156,0.0899823998199193,1281,P2,all
252,0.04517993063764441,0.05477496068771798,1281,P2,all
255,0.05088023520514548,0.05131539384045533,1280,P2,all
258,0.04417963747887396,0.04833773622552118,1277,P2,all
261,0.05069708571483565,0.06006187818010848,1278,P2,all
264,0.043676832210793506,0.04883025394045898,1277,P2,all
267,0.04852408975035954,0.0599642124857307,1274,P2,all
270,0.046307740301355996,0.0501688369271266,1272,P2,all
273,0.0441898447319078,0.04578658568693277,1270,P2,all
276,0.05185054730410069,0.07049564081261522,1269,P2,all
279,0.04354221290792699,0.05791706483889539,1269,P2,all
282,0.08512419146708546,1.0455661442077904,1267,P2,all
285,0.05785300770646648,0.07825065615380498,1266,P2,all
288,0.05153552678636768,0.060225493467612676,1264,P2,all
291,0.045937888462575655,0.04580196979465714,1261,P2,all
294,0.05271065248819201,0.08139246073685094,1261,P2,all
297,0.05104752053947804,0.07321209320196456,1258,P2,all
0,0.3038086166307026,0.9054096955200818,1344,P4,all
3,0.04570270449882287,0.036382258710161194,1344,P4,all
6,0.03241946918833505,0.02134290209294073,1344,P4,all
9,0.02855995644282703,0.01660832673566497,1344,P4,all
12,0.029467535231589022,0.021699588162670848,1344,P4,all
15,0.027086498995209977,0.013005418789365241,1344,P4,all
18,0.029197576613274965,0.016746052517914462,1344,P4,all
21,0.027219599636670578,0.015884328380811753,1344,P4,all
24,0.02740469861725351,0.015781827032459398,1344,P4,all
27,0.02485604298736821,0.014492272965673594,1344,P4,all
30,0.025635995752008697,0.013328963683086465,1344,P4,all
33,0.02861170732105378,0.0173481327776442,1344,P4,all
36,0.025212816216890137,0.015220630445452618,1344,P4,all
39,0.020566751301204434,0.010363564902733106,1344,P4,all
42,0.026441615296631645,0.016613281318713646,1344,P4,all
45,0.02612427996246305,0.01848400481795504,1344,P4,all
48,0.02832060370917832,0.01697880493486735,1344,P4,all
51,0.02718109663437941,0.015342185389777078,1344,P4,all
54,0.023907413238096694,0.011307048554792245,1344,P4,all
57,0.026360473557432394,0.015321667939367527,1344,P4,all
60,0.023853058579286466,0.012958221168203044,1344,P4,all
63,0.024064530650667177,0.01318857352792483,1344,P4,all
66,0.02378822855330759,0.0130849174792381,1344,P4,all
69,0.026336044203157966,0.015555422847687506,1344,P4,all
72,0.024075700929456087,0.01520423622700052,1344,P4,all
75,0.026531535977893348,0.017251567386770188,1344,P4,all
78,0.02444399174418182,0.014565805058664267,1344,P4,all
81,0.02306612279084674,0.012603728493071446,1344,P4,all
84,0.021915383951204747,0.010859055542012434,1343,P4,all
87,0.024763395401740714,0.013907432886482059,1343,P4,all
90,0.02435096196781307,0.015330289443394747,1343,P4,all
93,0.025007652460194204,0.01839163968453338,1342,P4,all
96,0.021230480859650788,0.009185161352520215,1342,P4,all
99,0.021965917011620328,0.009977139562573501,1342,P4,all
102,0.02144197639533775,0.01091378369146434,1342,P4,all
105,0.024275606028413065,0.014728396908525426,1342,P4,all
108,0.021207637575198605,0.012386315441722385,1342,P4,all
111,0.020588710759711915,0.010154856421828166,1342,P4,all
114,0.022015137319446307,0.012190744552685179,1342,P4,all
117,0.019166753788860673,0.00896018416799633,1342,P4,all
120,0.019534007377422277,0.009965568578989946,1342,P4,all
123,0.01945338627250091,0.010139000062283774,1342,P4,all
126,0.02404680754438624,0.015380933373648898,1342,P4,all
129,0.01906996138620563,0.009525421512663208,1340,P4,all
132,0.020337825927330955,0.009472162991748521,1340,P4,all
135,0.022449131012738807,0.012357900233917229,1340,P4,all
138,0.020120324635582353,0.009592984842427169,1339,P4,all
141,0.01962025325811326,0.009371600265355228,1339,P4,all
144,0.018744999056447206,0.008507373750178382,1339,P4,all
147,0.0190471167053244,0.010147992679414939,1339,P4,all
150,0.020500014235488848,0.012271251619475029,1339,P4,all
153,0.02105929539958645,0.011002356415678639,1339,P4,all
156,0.020157847646654865,0.01153046551971054,1339,P4,all
159,0.01819487527637647,0.007986054026647111,1339,P4,all
162,0.021906202033675548,0.012329683438207393,1339,P4,all
165,0.018214358724415704,0.007362679197306279,1339,P4,all
168,0.023409692672536304,0.012438929712880832,1339,P4,all
171,0.020119661375598057,0.00992821650544732,1338,P4,all
174,0.02293520210618412,0.015593342978734001,1338,P4,all
177,0.018886939587098507,0.011760885374496464,1337,P4,all
180,0.020011616392741738,0.011219013283882041,1337,P4,all
183,0.015830918274978414,0.008439363505561877,1337,P4,all
186,0.017407676730953878,0.006018923203010189,1337,P4,all
189,0.01871354443964101,0.008543837065593675,1336,P4,all
192,0.017728297801268927,0.008099742005098628,1335,P4,all
195,0.016126641589314872,0.008669726734744415,1335,P4,all
198,0.019566429444704575,0.013391443448419589,1334,P4,all
201,0.01706211531283021,0.007841270343857815,1334,P4,all
204,0.01877517390873876,0.009302297368631116,1334,P4,all
207,0.017359859221949624,0.007963153004776003,1334,P4,all
210,0.01783611033676069,0.008714805301520039,1332,P4,all
213,0.017339980651536194,0.008178875263455952,1331,P4,all
216,0.017038493118184523,0.008325688013765264,1331,P4,all
219,0.015983231066642407,0.007448017098654266,1330,P4,all
222,0.0180222079534803,0.009295721058433595,1330,P4,all
225,0.019159119178715538,0.009546630425533284,1330,P4,all
228,0.016296185713052174,0.006756996564071932,1328,P4,all
231,0.01816269036177877,0.007942036716365909,1328,P4,all
234,0.018612491150474617,0.010618583670595675,1327,P4,all
237,0.01868442284125789,0.012229467221453584,1326,P4,all
240,0.020002818191349154,0.012492976423637562,1326,P4,all
243,0.018772704096596145,0.01222813565317154,1324,P4,all
246,0.017719167454936985,0.007350870315122498,1323,P4,all
249,0.019856725888503693,0.010949431793387285,1322,P4,all
252,0.020211428020101483,0.010691406311142184,1321,P4,all
255,0.01876278870895269,0.008919979507875798,1321,P4,all
258,0.016336611824994657,0.00680653243609004,1320,P4,all
261,0.018373604199659836,0.00948413279671308,1319,P4,all
264,0.01633980852782767,0.00718691073185524,1319,P4,all
267,0.01795590373078414,0.008863667203291233,1318,P4,all
